GID,tif,min,max,mean,count,sum,std,median,percentile_90
2023_186,2023_186_rbr_w_offset.tif,-133.7357177734375,516.8426513671875,224.53664820682914,33767,7581929.0,117.75386441914387,231.13197326660156,375.32037353515625
2015_1993,2015_1993_rbr_w_offset.tif,-102.47113037109375,495.80474853515625,270.9698969072165,2425,657102.0,120.08049041296835,294.7647705078125,407.5126953125
1988_99,1988_99_rbr_w_offset.tif,-606.486083984375,600.364501953125,111.28729250375422,246390,27420076.0,186.6895865389418,15.04899787902832,405.3089599609375
1988_41,1988_41_rbr_w_offset.tif,-722.2816162109375,511.5762939453125,109.24707207397935,118087,12900659.0,146.84116120907913,114.03800964355469,308.5621643066406
2003_569,2003_569_rbr_w_offset.tif,-429.7543029785156,485.4720764160156,6.246370313592998,67189,419687.375,120.33716347825207,-47.2037239074707,190.7810516357422
2011_454,2011_454_rbr_w_offset.tif,-278.5755615234375,642.9164428710938,297.81864438603077,13315,3965455.25,143.50427158796333,310.3647766113281,476.0457763671875
1992_30,1992_30_rbr_w_offset.tif,-900.58154296875,497.5277404785156,34.96600372144099,131132,4585162.0,202.57153825238387,20.600746154785156,307.58197021484375
1995_1327,1995_1327_rbr_w_offset.tif,-439.4601745605469,517.3866577148438,135.85800864228088,440393,59830916.0,140.35231479621484,153.45712280273438,310.1473693847656
1989_849,1989_849_rbr_w_offset.tif,-294.91839599609375,602.6077880859375,320.9236490111557,54053,17346886.0,130.0432669592062,344.65557861328125,470.5312805175781
2018_1717,2018_1717_rbr_w_offset.tif,-266.5367126464844,485.29864501953125,79.20677242003046,5252,415993.96875,133.79309486982572,12.268733978271484,288.56927490234375
2010_878,2010_878_rbr_w_offset.tif,-146.65875244140625,427.605712890625,-21.44891018907563,1785,-38286.3046875,98.06664322661088,-51.10131072998047,101.24415588378906
1995_1220,1995_1220_rbr_w_offset.tif,-514.3327026367188,609.0446166992188,181.71946940522037,81795,14863744.0,174.147975752106,175.78875732421875,420.1722412109375
2011_356,2011_356_rbr_w_offset.tif,-271.933349609375,600.5904541015625,297.48388636236035,17811,5298485.5,132.68540987070023,322.23974609375,441.2574768066406
2023_201,2023_201_rbr_w_offset.tif,-404.3514404296875,573.2863159179688,278.4916385368823,271065,75489336.0,141.7670258070019,306.1063537597656,441.2524108886719
2011_368,2011_368_rbr_w_offset.tif,-593.2695922851562,617.9733276367188,296.8984658034842,253944,75395584.0,133.74563975732164,316.19293212890625,453.1958312988281
2017_3694,2017_3694_rbr_w_offset.tif,-191.6650390625,479.16241455078125,36.72083927005699,2281,83760.234375,81.73539775307141,17.863298416137695,160.30029296875
1996_644,1996_644_rbr_w_offset.tif,-239.12832641601562,583.3486328125,192.337456961434,173391,33349584.0,125.98280154532802,180.61672973632812,371.5912780761719
2006_710,2006_710_rbr_w_offset.tif,-18.169918060302734,268.5073547363281,120.40607077685088,1918,230938.84375,47.01749037227212,120.84059143066406,179.4296417236328
2006_617,2006_617_rbr_w_offset.tif,-264.0242919921875,553.9237060546875,248.6675136308295,94455,23487890.0,104.9682432926163,261.0059509277344,375.6499938964844
2009_367,2009_367_rbr_w_offset.tif,-156.51290893554688,488.90777587890625,133.5834131163236,16712,2232446.0,163.79717601425278,132.84173583984375,351.74786376953125
1996_598,1996_598_rbr_w_offset.tif,-121.01416015625,551.6646118164062,153.98560959228826,6328,974420.9375,138.95410285108025,130.29019165039062,360.7712707519531
1996_540,1996_540_rbr_w_offset.tif,-225.587890625,612.66357421875,257.1280772704072,25469,6548795.0,145.2273694060107,250.9180908203125,457.1028747558594
2010_546,2010_546_rbr_w_offset.tif,-459.3013916015625,586.449462890625,198.54988271185573,78013,15489472.0,157.43800844061542,191.17532348632812,416.73992919921875
1998_583,1998_583_rbr_w_offset.tif,-91.91961669921875,468.5821228027344,268.88212221304707,12110,3256162.5,101.89946874488449,295.0716857910156,377.77191162109375
1995_1165,1995_1165_rbr_w_offset.tif,-386.2076721191406,574.9370727539062,242.40019342486164,153031,37094744.0,179.16355520234504,278.1634216308594,453.6673583984375
1988_125,1988_125_rbr_w_offset.tif,-196.5896453857422,392.04693603515625,107.85048725290966,5413,583794.6875,122.20142247222014,103.6778793334961,267.2872619628906
1988_65,1988_65_rbr_w_offset.tif,-392.0873718261719,644.0469360351562,280.71045770923166,1426517,400438240.0,143.16390246235247,292.31182861328125,459.451904296875
1988_83,1988_83_rbr_w_offset.tif,-316.0045166015625,622.598876953125,314.8357671025814,220303,69359264.0,142.05784036326057,332.43505859375,490.45465087890625
2013_850,2013_850_rbr_w_offset.tif,-195.84161376953125,439.24462890625,88.03081518088476,10421,917369.125,121.85390740181072,99.37398529052734,246.24594116210938
2006_751,2006_751_rbr_w_offset.tif,-71.78877258300781,389.44085693359375,193.78731400521553,6519,1263299.5,77.18958800482385,197.8820037841797,288.3965759277344
1989_1161,1989_1161_rbr_w_offset.tif,-6.66646146774292,653.4151611328125,356.17996724890827,2290,815652.125,145.54767068485037,365.7913818359375,540.927490234375
1998_865,1998_865_rbr_w_offset.tif,-358.95941162109375,584.7701416015625,82.50065473377441,1587,130928.5390625,209.4177747361052,-43.90163803100586,437.01580810546875
1996_438,1996_438_rbr_w_offset.tif,-229.4123992919922,552.3004150390625,248.42229375319423,111529,27706290.0,131.02450469335002,267.54443359375,404.5325927734375
1998_883,1998_883_rbr_w_offset.tif,-81.07984161376953,520.0609741210938,253.61548913043478,1104,279991.5,116.69747210867061,266.3455505371094,395.2544860839844
1996_605,1996_605_rbr_w_offset.tif,-247.2937469482422,575.0509643554688,280.14419291338584,17272,4838650.5,152.21865033460963,293.6346740722656,473.81134033203125
2013_1192,2013_1192_rbr_w_offset.tif,-57.1237678527832,422.21343994140625,218.56714824120604,995,217474.3125,95.51831553395141,235.35752868652344,330.59710693359375
2012_699,2012_699_rbr_w_offset.tif,-228.31915283203125,522.4619750976562,8.584362092703074,32685,280579.875,141.86546994557213,-51.79821014404297,282.3695068359375
2017_2528,2017_2528_rbr_w_offset.tif,-288.251708984375,393.1073913574219,108.32768732492997,1428,154691.9375,159.62940822539244,131.11866760253906,303.14398193359375
1990_21,1990_21_rbr_w_offset.tif,-804.5278930664062,291.64892578125,-0.43576321716780897,27138,-11825.7421875,125.91085461579348,15.230661392211914,135.53363037109375
2003_895,2003_895_rbr_w_offset.tif,-256.7763366699219,509.50457763671875,260.9266484819734,1054,275016.6875,133.7263127069017,258.8280029296875,432.20343017578125
1996_660,1996_660_rbr_w_offset.tif,-312.8000183105469,553.9107666015625,148.5773915549036,19088,2836045.25,176.56174854806804,155.19021606445312,386.3478698730469
2002_566,2002_566_rbr_w_offset.tif,-13.950005531311035,362.4339904785156,217.94114583333334,30,6538.234375,111.32136316106038,249.68125915527344,352.8815002441406
1996_564,1996_564_rbr_w_offset.tif,-95.8487548828125,547.1976318359375,248.7734052317577,6537,1626231.75,119.77587355399339,251.69570922851562,403.6390686035156
2012_1050,2012_1050_rbr_w_offset.tif,-36.28655242919922,538.5807495117188,266.88031228492775,1453,387777.09375,116.70327215238355,269.9789733886719,414.0682678222656
1996_582,1996_582_rbr_w_offset.tif,-97.23006439208984,572.6911010742188,235.36231369765792,5636,1326502.0,134.62158023452912,235.03567504882812,414.123046875
1991_65,1991_65_rbr_w_offset.tif,-61.050228118896484,555.07421875,283.7257997793712,7252,2057579.5,125.86631091436305,290.0909118652344,448.80096435546875
1994_10,1994_10_rbr_w_offset.tif,-39.39558410644531,505.2781982421875,307.79977168949773,4380,1348163.0,130.41236037219426,339.7226867675781,459.51397705078125
2021_2312,2021_2312_rbr_w_offset.tif,-54.663848876953125,494.10443115234375,288.76033519553073,895,258440.5,117.36903856683448,322.8610534667969,406.5155029296875
1995_1007,1995_1007_rbr_w_offset.tif,-426.03997802734375,580.259033203125,148.93408394939527,64658,9629780.0,194.48112804825882,179.23223876953125,394.6918029785156
2005_599,2005_599_rbr_w_offset.tif,-64.2641372680664,378.4556579589844,101.54145363187588,709,71992.890625,95.72693003962915,96.6403579711914,231.5908203125
2023_1617,2023_1617_rbr_w_offset.tif,-26.122180938720703,438.09027099609375,228.76704064352245,1181,270173.875,109.5446404027577,235.91307067871094,369.9400939941406
1998_625,1998_625_rbr_w_offset.tif,-167.55941772460938,375.81500244140625,110.7827157598499,2132,236188.75,128.9974191190624,130.71131896972656,260.5915222167969
2011_568,2011_568_rbr_w_offset.tif,-50.51913833618164,513.0991821289062,264.9812992125984,2159,572094.625,91.3404609158293,277.0034484863281,370.20257568359375
1995_1026,1995_1026_rbr_w_offset.tif,-564.1048583984375,575.43310546875,244.03486708278226,258582,63103024.0,115.50350974946815,251.31651306152344,388.2627258300781
1995_1018,1995_1018_rbr_w_offset.tif,-501.11505126953125,540.4403076171875,192.69951567529944,103443,19933416.0,179.64543609522593,243.6563262939453,388.8247985839844
1995_1420,1995_1420_rbr_w_offset.tif,-243.97491455078125,488.5106201171875,239.8395489057615,4478,1074001.5,119.03488585826891,254.49252319335938,386.4783630371094
1991_44,1991_44_rbr_w_offset.tif,-198.6880340576172,527.2079467773438,276.08140006489293,12328,3403531.5,106.00791379632625,294.0140686035156,397.2269592285156
1986_11,1986_11_rbr_w_offset.tif,-481.0198669433594,632.049560546875,250.86500726256176,967978,242831808.0,142.4151843532019,257.79888916015625,435.20697021484375
1995_1121,1995_1121_rbr_w_offset.tif,-209.8886260986328,619.0897827148438,43.511201264673005,14312,622732.3125,106.08036437534659,12.240160942077637,181.9263916015625
1995_1322,1995_1322_rbr_w_offset.tif,-243.3629913330078,430.7607116699219,128.35010024344837,13966,1792537.5,113.24223287769917,133.75265502929688,275.00836181640625
1989_894,1989_894_rbr_w_offset.tif,-93.31648254394531,615.5303955078125,268.29918274186423,27164,7288079.0,136.7740993880859,261.714111328125,459.8272399902344
1998_722,1998_722_rbr_w_offset.tif,-318.7532958984375,465.33819580078125,27.59351513661586,28474,785697.75,90.35493781679837,7.151354789733887,155.6889190673828
1999_433,1999_433_rbr_w_offset.tif,-310.80706787109375,572.2008056640625,252.22356263537412,72946,18398700.0,124.73174111223655,264.20501708984375,406.71478271484375
2015_1013,2015_1013_rbr_w_offset.tif,-125.21553039550781,544.913330078125,205.4139944468641,2296,471630.53125,176.0331153988459,209.27178955078125,443.7021484375
1989_1326,1989_1326_rbr_w_offset.tif,-307.8785095214844,609.6134643554688,297.86380297851986,403489,120184768.0,123.79611265258136,315.3658447265625,444.5318908691406
1996_442,1996_442_rbr_w_offset.tif,-268.6834716796875,611.9969482421875,279.39108662994494,43934,12274768.0,133.938784147543,279.332763671875,460.48516845703125
2002_579,2002_579_rbr_w_offset.tif,-263.4757385253906,605.837646484375,212.6011237399712,4861,1033454.0625,196.25554085328352,183.83676147460938,518.6866455078125
2002_618,2002_618_rbr_w_offset.tif,-264.4029846191406,482.6790466308594,15.280524439918533,14730,225082.125,149.06311102031339,-22.03559112548828,231.3786163330078
1995_996,1995_996_rbr_w_offset.tif,-310.0645446777344,641.1030883789062,115.13072306221451,56482,6502813.5,178.68208748906423,19.918842315673828,400.3503112792969
1996_723,1996_723_rbr_w_offset.tif,-64.87184143066406,594.0283203125,283.78986004390777,3644,1034130.25,137.62372179028023,292.40338134765625,456.8014831542969
2012_660,2012_660_rbr_w_offset.tif,-236.4942169189453,597.8751220703125,246.71542522798435,262518,64767240.0,125.62450988667729,240.86402893066406,419.0389099121094
2012_686,2012_686_rbr_w_offset.tif,-118.67745971679688,555.9237670898438,215.12739472685888,10544,2268303.25,119.4224347729679,202.0797119140625,383.9512634277344
1989_1047,1989_1047_rbr_w_offset.tif,-229.08815002441406,592.5941772460938,244.31790960451977,70800,17297708.0,121.46447856058113,243.23553466796875,407.3722229003906
2006_677,2006_677_rbr_w_offset.tif,-259.7315673828125,540.7340087890625,218.2453288490284,14718,3212134.75,141.59351833147883,236.21542358398438,384.681884765625
1993_14,1993_14_rbr_w_offset.tif,-819.0675048828125,519.6837158203125,52.34040022654332,52970,2772471.0,195.51932902110948,75.14759826660156,297.4750671386719
1987_30,1987_30_rbr_w_offset.tif,-102.49678039550781,607.3908081054688,331.0260292524377,4615,1527685.125,131.55626994623404,347.0381774902344,491.1930847167969
2024_462,2024_462_rbr_w_offset.tif,-232.31027221679688,529.85791015625,266.7337222702391,10413,2777498.25,116.78869350889691,281.312744140625,413.7557373046875
1996_427,1996_427_rbr_w_offset.tif,-49.63664245605469,524.55859375,241.25509857239973,2942,709772.5,109.85000589769592,245.13348388671875,388.68194580078125
2024_484,2024_484_rbr_w_offset.tif,-131.16064453125,627.1325073242188,325.8299306898015,21209,6910527.0,137.93847345043494,359.4913635253906,474.9815673828125
2011_730,2011_730_rbr_w_offset.tif,-46.78741455078125,521.1121826171875,269.7305661705551,1243,335275.09375,120.15398714925787,284.77490234375,412.6669616699219
1998_698,1998_698_rbr_w_offset.tif,-274.52130126953125,535.6786499023438,262.89015684697364,59676,15688233.0,117.22507964959236,280.85369873046875,401.43194580078125
2014_891,2014_891_rbr_w_offset.tif,-255.31065368652344,337.2493896484375,22.399863022426096,981,21974.265625,119.31201942751846,-43.32772445678711,213.88888549804688
1991_120,1991_120_rbr_w_offset.tif,-208.31007385253906,588.5093994140625,300.27295531058155,121192,36390680.0,108.5599608250995,315.1634216308594,427.97857666015625
1992_50,1992_50_rbr_w_offset.tif,-266.1091613769531,620.680419921875,261.24428703078485,235473,61515976.0,121.25500337960841,263.8880920410156,418.1419372558594
2006_873,2006_873_rbr_w_offset.tif,-45.190513610839844,374.8998718261719,146.009941089838,1358,198281.5,106.1345868240739,153.9705352783203,284.9845886230469
2003_537,2003_537_rbr_w_offset.tif,-219.12612915039062,437.6543273925781,44.880973826111855,5239,235131.421875,177.16616841100398,-3.215327739715576,285.50872802734375
2015_914,2015_914_rbr_w_offset.tif,-187.4877166748047,492.3768005371094,150.40786036570887,4211,633367.5,170.5294330773396,192.69711303710938,354.52490234375
1989_1131,1989_1131_rbr_w_offset.tif,-214.70167541503906,458.3193359375,104.58954042876435,5924,619588.4375,154.44797749564393,96.03582763671875,318.4483337402344
2013_800,2013_800_rbr_w_offset.tif,-80.23652648925781,334.0901184082031,154.60456730769232,1950,301478.90625,77.83939331778123,162.24581909179688,247.18109130859375
2006_701,2006_701_rbr_w_offset.tif,-111.87493133544922,516.0249633789062,242.9684898467284,12853,3122874.0,106.42771200056092,262.6038513183594,365.3431396484375
2017_1668,2017_1668_rbr_w_offset.tif,-222.0272216796875,586.9080200195312,205.9136822930987,3637,748908.0625,178.61556172616625,241.31387329101562,428.1336669921875
2013_907,2013_907_rbr_w_offset.tif,-88.39075469970703,512.2581787109375,229.43596221441123,6828,1566588.75,107.08407029114652,233.62997436523438,366.0213928222656
1996_551,1996_551_rbr_w_offset.tif,-358.52191162109375,622.5988159179688,244.96826724055214,72953,17871170.0,183.36046341455213,285.38775634765625,457.3533935546875
2002_454,2002_454_rbr_w_offset.tif,-287.2387390136719,556.7534790039062,299.9655699567963,60180,18051928.0,124.58199783278886,327.65887451171875,438.0438232421875
2021_2319,2021_2319_rbr_w_offset.tif,-244.45388793945312,467.4372863769531,155.07868404118403,3885,602480.6875,138.31456483805025,161.46527099609375,334.54248046875
1992_21,1992_21_rbr_w_offset.tif,-69.85636901855469,552.53173828125,282.703972793322,19407,5486436.0,108.74348602761705,299.2568054199219,407.7297668457031
1995_1032,1995_1032_rbr_w_offset.tif,-253.51083374023438,635.1978759765625,196.23150123751813,11717,2299244.5,187.7863706234562,209.47714233398438,439.2594909667969
2011_542,2011_542_rbr_w_offset.tif,-448.4114685058594,613.7815551757812,305.6875340114697,47778,14605139.0,129.20045803114328,326.7971496582031,453.2622985839844
2011_741,2011_741_rbr_w_offset.tif,-94.14131164550781,432.7677917480469,260.9411971830986,1065,277902.375,88.3063342417433,269.2668762207031,370.7969970703125
2011_379,2011_379_rbr_w_offset.tif,-64.34758758544922,613.5935668945312,304.37296681286045,28957,8813728.0,128.29125520869115,320.01800537109375,458.62506103515625
2003_441,2003_441_rbr_w_offset.tif,-324.1366882324219,633.2584838867188,294.24236628296023,369119,108610448.0,143.73797798975025,318.00146484375,463.3136901855469
2023_171,2023_171_rbr_w_offset.tif,-220.7718505859375,437.3999938964844,209.00003927729773,6365,1330285.25,95.01776912312752,214.9539031982422,325.3486328125
1988_110,1988_110_rbr_w_offset.tif,-306.2483825683594,549.0682373046875,96.34489549839228,4665,449448.9375,177.03837717352758,6.469662666320801,420.9814147949219
2006_881,2006_881_rbr_w_offset.tif,-80.63688659667969,290.2846984863281,20.34131786040146,685,13933.802734375,72.18370993564463,-2.1663501262664795,137.05331420898438
1986_60,1986_60_rbr_w_offset.tif,-37.61445617675781,505.9569396972656,238.36971755066838,2319,552779.375,109.27271458123981,248.13832092285156,371.8737487792969
1998_588,1998_588_rbr_w_offset.tif,-397.48699951171875,503.6067810058594,121.53095320824647,4317,524649.125,159.96461732387428,22.847890853881836,375.8959045410156
2005_530,2005_530_rbr_w_offset.tif,-341.4490966796875,434.0330810546875,186.81517509727627,6682,1248299.0,120.26517375767746,213.15365600585938,323.3890380859375
2001_382,2001_382_rbr_w_offset.tif,-560.9981689453125,201.63059997558594,18.393795030878316,1093,20104.41796875,111.09866283932112,41.8210563659668,109.5156478881836
1995_1069,1995_1069_rbr_w_offset.tif,-90.86132049560547,611.7024536132812,285.4245461422088,26440,7546625.0,122.35624424944638,300.46240234375,432.865234375
2001_364,2001_364_rbr_w_offset.tif,-95.21147918701172,463.51556396484375,111.12253829321664,1371,152349.0,169.72116710869457,62.151615142822266,340.2734069824219
2011_724,2011_724_rbr_w_offset.tif,-62.12472915649414,372.3307189941406,103.47781940063092,2219,229617.28125,88.35869055762831,89.76522827148438,229.55337524414062
2002_536,2002_536_rbr_w_offset.tif,-427.85357666015625,628.1702270507812,284.57310954485723,267872,76229168.0,146.4879132231321,316.50970458984375,445.2577209472656
2002_735,2002_735_rbr_w_offset.tif,-59.06348419189453,445.1310729980469,252.53407889170896,1182,298495.28125,88.84570517264781,267.84051513671875,354.4170837402344
1998_888,1998_888_rbr_w_offset.tif,-329.0065002441406,238.03854370117188,-27.091485757743364,791,-21429.365234375,58.16310426979754,-32.32563400268555,38.749610900878906
1996_630,1996_630_rbr_w_offset.tif,-292.56182861328125,389.49432373046875,-4.29083546852123,8196,-35167.6875,112.25468545841612,-26.48652458190918,167.50344848632812
1989_1357,1989_1357_rbr_w_offset.tif,-61.880760192871094,580.8903198242188,317.06693333333334,11250,3567003.0,122.09685119783234,335.3921813964844,464.6730041503906
1990_71,1990_71_rbr_w_offset.tif,-125.96129608154297,529.4198608398438,284.61812918526783,3584,1020071.375,125.87304667748882,292.609375,443.36224365234375
2012_795,2012_795_rbr_w_offset.tif,-151.30421447753906,473.89544677734375,102.15477044476327,4879,498413.125,139.7240236685338,97.34474182128906,298.7283935546875
2007_993,2007_993_rbr_w_offset.tif,-125.7518310546875,409.2952575683594,65.3742968104872,1211,79168.2734375,117.7000077477562,17.837711334228516,252.10093688964844
2010_532,2010_532_rbr_w_offset.tif,-170.4464111328125,431.4693908691406,60.61839906417112,3366,204041.53125,149.09325772157302,22.4344482421875,277.9327697753906
2000_371,2000_371_rbr_w_offset.tif,-62.38358688354492,548.7138671875,286.6767778592375,3410,977567.8125,130.4747065526896,295.74652099609375,453.2949523925781
2018_2811,2018_2811_rbr_w_offset.tif,-118.854736328125,498.5611877441406,172.91945266272188,2535,438350.8125,164.1951187641027,174.99899291992188,386.3981628417969
1989_1072,1989_1072_rbr_w_offset.tif,-125.3267822265625,507.60003662109375,271.204418344519,6705,1818425.625,110.06334094171805,280.8341369628906,410.5075378417969
1996_716,1996_716_rbr_w_offset.tif,-144.29893493652344,591.0054931640625,207.4178798305982,5667,1175437.125,128.48662038219408,198.48095703125,387.33038330078125
2012_655,2012_655_rbr_w_offset.tif,-50.51792526245117,575.636474609375,312.7066077673477,5433,1698935.0,135.17934462724494,334.8165588378906,473.6519775390625
2002_714,2002_714_rbr_w_offset.tif,-496.06634521484375,410.6718444824219,-5.7831895007166745,10465,-60521.078125,142.03479415787166,-15.562273025512695,175.7380828857422
2002_517,2002_517_rbr_w_offset.tif,-144.42230224609375,593.1259765625,266.978271756065,35944,9596267.0,137.16745200734272,274.9991455078125,440.08929443359375
2013_1186,2013_1186_rbr_w_offset.tif,-114.23160552978516,455.1158447265625,213.4843117408907,1235,263653.125,100.75953987675264,227.66407775878906,332.68994140625
2018_1946,2018_1946_rbr_w_offset.tif,-604.5075073242188,543.1577758789062,213.62604456824513,8616,1840602.0,174.77702086051715,234.7808380126953,434.743896484375
1990_50,1990_50_rbr_w_offset.tif,-351.9573974609375,611.6923828125,252.03874984296263,143278,36111608.0,148.0435213363246,259.907470703125,448.0622863769531
2009_430,2009_430_rbr_w_offset.tif,-119.96467590332031,503.5740966796875,238.63026858464943,9941,2372223.5,130.3284272533414,257.7250061035156,400.1445617675781
1998_871,1998_871_rbr_w_offset.tif,-59.864097595214844,24.89800453186035,-13.289252144949776,56,-744.1981201171875,17.90478233091767,-14.234790802001953,8.42760944366455
1989_1376,1989_1376_rbr_w_offset.tif,-97.32230377197266,538.7218017578125,188.50484277275885,11512,2170067.75,114.59109088678316,173.40798950195312,349.9063415527344
1990_100,1990_100_rbr_w_offset.tif,-134.4567413330078,625.7537231445312,267.5482993197279,11025,2949720.0,128.06820324546078,266.0038146972656,440.0087890625
2006_745,2006_745_rbr_w_offset.tif,-130.6541290283203,398.0831604003906,133.66574378928465,6682,893154.5,102.74462949068602,147.02767944335938,263.4819030761719
1988_97,1988_97_rbr_w_offset.tif,-142.56871032714844,529.7803344726562,213.79934875698822,33628,7189644.5,91.03021760444808,214.86349487304688,328.7364807128906
2009_1244,2009_1244_rbr_w_offset.tif,-264.91448974609375,508.0448303222656,172.83607284276522,6061,1047559.4375,195.4568380499594,235.7769317626953,396.40020751953125
2005_511,2005_511_rbr_w_offset.tif,-394.43988037109375,539.458984375,237.43125028725507,65273,15497850.0,116.42002217390262,252.35720825195312,375.5492248535156
1995_1048,1995_1048_rbr_w_offset.tif,-720.3643798828125,556.1337890625,56.48823473145536,501816,28346700.0,191.47308771392008,30.667057037353516,338.91021728515625
1998_675,1998_675_rbr_w_offset.tif,-476.6593017578125,598.1397705078125,198.64793654032545,19603,3894095.5,213.28806146430304,213.3142547607422,482.13885498046875
1994_87,1994_87_rbr_w_offset.tif,-228.1597442626953,500.1978454589844,223.3712676794133,1909,426415.75,140.2489305522964,230.36923217773438,401.97357177734375
2006_878,2006_878_rbr_w_offset.tif,-52.17346954345703,419.5727844238281,180.6790682164634,656,118525.46875,114.88646093312876,194.44979858398438,330.98345947265625
1998_597,1998_597_rbr_w_offset.tif,-264.67742919921875,502.99786376953125,130.90156913951841,5648,739332.0625,179.33177111777167,189.38214111328125,331.0003967285156
2010_876,2010_876_rbr_w_offset.tif,-76.30347442626953,501.8305969238281,175.3633545310016,3145,551517.75,120.20110140635802,161.82757568359375,352.4806823730469
1995_1415,1995_1415_rbr_w_offset.tif,-102.1515884399414,72.83377838134766,-0.1384901444662096,3063,-424.1953125,27.718451427453157,5.338075637817383,30.620790481567383
1995_1210,1995_1210_rbr_w_offset.tif,-139.7977294921875,554.5167846679688,193.1227232251275,12353,2385645.0,124.84260690143671,178.91380310058594,377.5572814941406
1998_610,1998_610_rbr_w_offset.tif,-286.3110046386719,544.8843383789062,22.27875482583136,11397,253910.96875,159.79407744141017,-23.7910099029541,332.5989685058594
2011_366,2011_366_rbr_w_offset.tif,-206.5478515625,577.5181884765625,192.28317836010143,5915,1137355.0,160.04544892171316,189.19068908691406,419.1966552734375
2023_1622,2023_1622_rbr_w_offset.tif,-118.041015625,491.3522033691406,58.118846360265415,1281,74450.2421875,138.19012325150797,4.308291435241699,254.4382781982422
1988_154,1988_154_rbr_w_offset.tif,-65.70878601074219,460.2771911621094,227.44144068928668,3743,851313.3125,96.25372812611242,235.69461059570312,347.68896484375
2021_2306,2021_2306_rbr_w_offset.tif,-146.86380004882812,225.83424377441406,72.5244574964132,697,50549.546875,64.65186531056209,70.7065200805664,155.36572265625
1995_1317,1995_1317_rbr_w_offset.tif,-359.8849182128906,515.4527587890625,134.49496887524515,23454,3154445.0,105.20801325628675,132.64097595214844,270.7710876464844
2003_782,2003_782_rbr_w_offset.tif,-80.98570251464844,544.6318969726562,238.23524052478135,4116,980576.25,141.67613405571288,253.21920776367188,417.4273681640625
2017_1677,2017_1677_rbr_w_offset.tif,-277.0323181152344,420.3745422363281,8.939415730854197,2716,24279.453125,135.98180315200796,-53.88496398925781,235.62599182128906
1996_596,1996_596_rbr_w_offset.tif,-191.60865783691406,532.4721069335938,133.63719245356413,10283,1374191.25,150.26402607163178,132.8173370361328,344.361328125
2000_335,2000_335_rbr_w_offset.tif,-112.63335418701172,537.1670532226562,301.4723172628305,12860,3876934.0,148.83813543911526,326.2934875488281,482.64996337890625
1999_406,1999_406_rbr_w_offset.tif,-215.32699584960938,554.9150390625,250.9467273442328,88995,22333004.0,119.60315058851023,262.3629455566406,402.05517578125
1999_702,1999_702_rbr_w_offset.tif,-61.61381149291992,508.75714111328125,233.9614229765013,1915,448036.125,109.52997638039619,241.47108459472656,372.76141357421875
1996_674,1996_674_rbr_w_offset.tif,-102.16255950927734,578.0465698242188,258.9291353704336,2929,758403.4375,139.70100709427112,248.79904174804688,459.2485046386719
1989_1313,1989_1313_rbr_w_offset.tif,-314.4529724121094,642.4097900390625,308.8867011638116,107062,33070028.0,125.80628741141206,323.5745849609375,460.3580322265625
2017_1770,2017_1770_rbr_w_offset.tif,-93.09623718261719,532.8550415039062,143.95080976277373,1370,197212.609375,161.15087464057345,147.09181213378906,380.0458984375
2011_606,2011_606_rbr_w_offset.tif,-52.00261688232422,580.423095703125,308.1023116438356,3504,1079590.5,125.37712934458676,324.971923828125,454.3169250488281
1986_45,1986_45_rbr_w_offset.tif,-518.8712158203125,504.04547119140625,101.55853880195986,12654,1285121.75,146.33658466067305,96.57170104980469,304.5263671875
1998_593,1998_593_rbr_w_offset.tif,-274.0261535644531,586.7574462890625,274.48419037277284,69989,19210874.0,131.15398103415868,291.5596923828125,433.2919616699219
2009_1240,2009_1240_rbr_w_offset.tif,-58.457523345947266,489.0354919433594,136.9824177746676,1429,195747.875,137.67031019228924,115.44859313964844,337.69378662109375
2005_515,2005_515_rbr_w_offset.tif,-359.090087890625,462.822509765625,201.18014927545272,48099,9676564.0,123.27952115109063,218.23338317871094,348.7882080078125
1988_93,1988_93_rbr_w_offset.tif,-34.56540298461914,622.2532958984375,269.39593365436065,1869,503501.0,140.37175857634494,252.64773559570312,467.4736633300781
1995_1271,1995_1271_rbr_w_offset.tif,-255.12747192382812,632.6976928710938,307.8714776632302,13095,4031577.0,166.36835747892664,322.1689758300781,519.4972534179688
1988_75,1988_75_rbr_w_offset.tif,-357.3287658691406,601.5903930664062,266.29918270009955,259146,69010368.0,143.6043453184729,290.5556945800781,435.1736145019531
2002_513,2002_513_rbr_w_offset.tif,-108.96916961669922,404.62200927734375,24.69186635559191,1681,41507.02734375,127.77288751184572,-37.194129943847656,256.6189270019531
1996_615,1996_615_rbr_w_offset.tif,-273.99700927734375,468.94195556640625,135.08672929884497,12294,1660756.25,148.5434109199567,129.66880798339844,340.372314453125
1998_893,1998_893_rbr_w_offset.tif,-338.1908874511719,576.700927734375,345.9362258583691,3728,1289650.25,112.87163685857058,373.1767883300781,463.516357421875
2024_650,2024_650_rbr_w_offset.tif,-54.80448913574219,480.55389404296875,186.7444646204311,2134,398512.6875,100.83415029266237,196.0692138671875,314.9837341308594
1998_875,1998_875_rbr_w_offset.tif,-173.5514678955078,357.7874755859375,13.928435724431818,330,4596.3837890625,177.29279011948316,-96.51730346679688,306.2298583984375
