GID,water_year,avg_cmi_anomaly
1988_30,1988,-18.129378486954508
1988_30,1989,-3.460854514804494
1988_33,1982,5.666618035825542
1988_33,1983,-3.4638362915945593
1988_33,1984,-9.56323603919497
1988_33,1985,-2.329210187147385
1988_33,1986,1.748382659728738
1988_33,1987,-8.93342917909298
1988_33,1988,-15.266943546883718
1988_33,1989,-3.5467097431136763
1988_34,1982,5.721963610781461
1988_34,1983,-3.702807181200018
1988_34,1984,-9.910067715797993
1988_34,1985,-2.142879259069614
1988_34,1986,2.2706139364258853
1988_34,1987,-8.711652271500446
1988_34,1988,-13.839306198753386
1988_34,1989,-3.8271542417277176
1988_37,1982,5.198549108827488
1988_37,1983,-4.6729293064590545
1988_37,1984,-10.66465657259345
1988_37,1985,-2.38565271945305
1988_37,1986,2.998665839093025
1988_37,1987,-8.593938444370034
1988_37,1988,-12.813430942629038
1988_37,1989,-5.092759196305172
1988_38,1982,5.886171934309089
1988_38,1983,-3.9426448403983962
1988_38,1984,-10.743728385351233
1988_38,1985,-2.467507001502655
1988_38,1986,0.60077174920954
1988_38,1987,-9.685451219010565
1988_38,1988,-14.965750111618137
1988_38,1989,-3.684231623241496
1988_40,1982,5.37680816886541
1988_40,1983,-4.253978552526659
1988_40,1984,-10.76368026749496
1988_40,1985,-2.4971500520954435
1988_40,1986,2.3538727972598195
1988_40,1987,-8.580019183567702
1988_40,1988,-12.68552110548564
1988_40,1989,-4.594104455348818
1988_41,1982,7.642950319115132
1988_41,1983,-2.6148243549121144
1988_41,1984,-9.724300126420966
1988_41,1985,-0.6782282872479994
1988_41,1986,0.9491631250698435
1988_41,1987,-8.90129716428937
1988_41,1988,-14.794666225959988
1988_41,1989,-2.0255732620205635
1988_42,1982,5.253621526941475
1988_42,1983,-4.498782431311857
1988_42,1984,-11.141885233402766
1988_42,1985,-2.529211120515177
1988_42,1986,2.6542574430504247
1988_42,1987,-8.042017216556467
1988_42,1988,-11.360926328664034
1988_42,1989,-4.750900614221848
1988_43,1982,6.7220135682283635
1988_43,1983,-3.6758968509171037
1988_43,1984,-10.85208167378992
1988_43,1985,-1.6980422119983511
1988_43,1986,0.8183686485972501
1988_43,1987,-9.131841055079438
1988_43,1988,-13.398447389217703
1988_43,1989,-3.12477057216408
1988_47,1982,2.3585727815982542
1988_47,1983,0.19616321316906404
1988_47,1984,-5.954733616010152
1988_47,1985,1.5669490112943938
1988_47,1986,0.9251289664089958
1988_47,1987,-17.148457449594932
1988_47,1988,-10.872911894723693
1988_47,1989,27.662809456457516
1988_51,1982,0.34208648261401364
1988_51,1983,-1.4345707924286524
1988_51,1984,-11.832169623443123
1988_51,1985,6.626669485856762
1988_51,1986,4.781015179833438
1988_51,1987,-14.553966393955662
1988_51,1988,-13.138922423823283
1988_51,1989,15.562597958069528
1988_60,1982,0.2122230689586664
1988_60,1983,-4.140579926994329
1988_60,1984,-9.523250844571853
1988_60,1985,2.6998133073551434
1988_60,1986,1.8020897788474812
1988_60,1987,-6.722958182025139
1988_60,1988,-13.326994805777995
1988_60,1989,-4.081677344358775
1988_61,1982,4.585320999512186
1988_61,1983,-5.456649012214914
1988_61,1984,-13.503780247684986
1988_61,1985,7.968646928610178
1988_61,1986,-2.024168136626868
1988_61,1987,-7.483650659384611
1988_61,1988,-13.468461890626948
1988_61,1989,-3.488388725481438
1988_64,1982,4.941999387747731
1988_64,1983,-4.639403261183085
1988_64,1984,-13.472607369733671
1988_64,1985,6.997035502937568
1988_64,1986,-1.7213381159472607
1988_64,1987,-7.8103143980276215
1988_64,1988,-15.174945406111354
1988_64,1989,-4.321475797411496
1988_65,1982,3.697032276153988
1988_65,1983,-6.1554519533628484
1988_65,1984,-12.022925158907732
1988_65,1985,5.383055029510999
1988_65,1986,-1.5930890501021189
1988_65,1987,-6.919547392474627
1988_65,1988,-12.396760939902054
1988_65,1989,-3.281746187392062
1988_66,1982,-0.8999886062644273
1988_66,1983,-8.456897566413593
1988_66,1984,-8.833857149948178
1988_66,1985,9.14492115328639
1988_66,1986,3.4798169738521167
1988_66,1987,-8.639346703973217
1988_66,1988,-9.980542497509395
1988_66,1989,0.6970170256873572
1988_68,1982,0.5730164872382731
1988_68,1983,-8.470926284383133
1988_68,1984,-8.10937296394485
1988_68,1985,10.223160810802126
1988_68,1986,3.133834504268723
1988_68,1987,-7.515898314140661
1988_68,1988,-9.106273644284297
1988_68,1989,1.0435379947411711
1988_69,1982,5.226531490386295
1988_69,1983,-3.0004471194510134
1988_69,1984,-12.601239232391839
1988_69,1985,7.3877286478952255
1988_69,1986,-0.38671854566224795
1988_69,1987,-7.8400932655907445
1988_69,1988,-15.339977715925466
1988_69,1989,-4.286834332967207
1988_73,1982,-2.3492643164310993
1988_73,1983,-4.2842977277688465
1988_73,1984,-10.884518278348644
1988_73,1985,1.7184129682423983
1988_73,1986,4.480187194188969
1988_73,1987,-5.694346819529692
1988_73,1988,-15.685701015873448
1988_73,1989,-6.440861764299351
1988_75,1982,5.130278548733023
1988_75,1983,-0.19876123974744075
1988_75,1984,-10.660665453362238
1988_75,1985,5.360445570893128
1988_75,1986,1.1322389604213654
1988_75,1987,-8.04770892364686
1988_75,1988,-15.030211651512756
1988_75,1989,-3.5162426631355763
1988_76,1982,-3.6462708565853172
