GID,fwi_90th,dmc_90th,dc_90th,isi_90th,bui_90th,ffmc_90th
1995_1033,2.0296427576078284,4.659161809538387,22.32516241184426,0.5222453730503843,5.62765160115609,62.745292327352544
1995_1036,0.4932261494464729,1.7626076484932731,9.707794774351736,0.026505678782157295,2.4242590137153415,36.75375662504856
1995_1041,0.8998815576813972,3.24617288527405,18.74405110854707,0.22893144863498688,4.292818160238088,51.565682197946686
1995_1045,4.150162357622806,7.9784472088812315,29.222739081946067,0.9711270145350258,9.48013025102004,76.40928356527928
1995_1048,2.988684973800181,5.972188526153049,26.222808624822463,0.2001947417757056,7.715788919211567,46.493504398634855
1995_1053,4.577527746563257,8.227604632589335,29.676785321044935,1.0302798657929193,9.711760033344154,77.94162987554769
1995_1054,2.5655890358967977,5.26757022449899,30.772641814121478,0.569473239121111,6.855299576692537,64.59748457569208
1995_1069,4.303753866082117,8.147809065395524,25.402513378815254,1.0806854607301917,9.042431935030145,76.33535631396086
1995_1079,3.0253530821870567,5.713130001299937,23.29566786654386,0.6390852592348631,7.321937306571449,67.68423592047442
1995_1092,1.7829259472925199,5.668086259077176,14.900854795920305,0.16298737313074282,5.7799683004243825,48.461029129987224
1995_1097,1.9437517471003591,4.700604487500206,15.763668451570219,0.5198767602528284,5.490420654050973,63.190440992563275
1995_1102,2.922997512766589,5.597261770263542,24.033561583383843,0.6935374922080279,6.971671707478566,69.48940810409547
1995_1106,2.533357148865756,4.3883689030324495,32.517322926012476,0.6403000096290071,6.541716268709057,68.32046775547845
1995_1107,4.868523105373419,8.275409975329577,30.924115954473343,1.2231182846888693,9.908531582898327,78.67601633448918
1995_1108,2.050698179278781,4.079629210771483,22.04396683051606,0.5847524591918464,5.577450232616232,64.79584712513108
1995_1113,2.463826696383296,6.116730151402075,15.50831344297512,0.6950712260284588,6.159723433966061,69.24097513895093
1995_1121,2.5869476399139364,5.2422738645210885,28.235944109361572,0.6466516321291115,6.425735335186407,68.51092407438946
1995_1146,3.873191472599829,6.489214675991173,51.67430498081829,0.39317419206008336,9.873496050501744,55.0583822066942
1995_1164,2.6021163870524324,4.785201056060724,32.30958661592459,0.5350832113941769,6.6709667961098305,62.44784423206034
1995_1165,6.038439967953705,10.015493305260803,59.99808964577143,0.5665670775108165,14.122030370972203,64.35575630404637
1995_1180,1.3843793291861386,4.879817847956242,15.300349092616898,0.03791657462608521,5.3770275836547405,39.68720256998493
1995_1182,6.0855569277333075,12.705730945403698,36.41817992876842,0.6727737239361194,13.963179957951567,65.2726620504784
1995_1192,1.8876144518969848,6.406968030086192,15.460258465576224,0.07467997598141296,6.378460383551102,42.50649044002119
1995_1203,12.97093210914838,18.400785301915086,78.29814359565992,3.211971613035743,22.933913128492875,87.08441399454304
1995_1205,6.478104133430094,10.079112951097635,74.74833036939079,0.8315903405002889,14.7984496518854,64.64633081466003
1995_1210,5.405508929866338,9.778235434510057,72.95499653129505,0.05517727045219741,14.631422465546013,41.8697999500671
1995_1212,1.742348894596165,5.775487502300136,12.32136814575196,0.15747671454006185,5.694604203308682,47.79673664626081
1995_1220,5.461024920002886,8.633603863207163,61.615130628772775,1.0770774907746021,12.58220966418842,77.55825909366948
1995_1226,2.111616646780512,6.498041762944245,12.29822214965821,0.17951856784850273,6.362300957423976,49.100024075166836
1995_1230,2.4637961410283302,4.621103425961129,61.981568376848784,0.0462210299287683,7.687886321493856,41.13662022672155
1995_1232,8.551614084929685,11.30716429022492,64.182448281907,2.1196882580744445,15.69189853045468,84.23213857848059
