GID,NFIREID,fire_id,evi_period_start,evi_period_end,total_pixels,mean_evi,fire_processing_time_seconds,total_processing_time_seconds,avg_processing_time_seconds
1986_58,58,1986_58,1986-05-22,1986-06-22,17376,0.30150327526440845,3.0997672080993652,6863.984381914139,5.826811869197062
1986_57,57,1986_57,1986-05-22,1986-06-22,28684,0.29565769907143796,4.519357919692993,6863.984381914139,5.826811869197062
1986_32,32,1986_32,1986-07-05,1986-08-05,9732,0.33061125198373237,3.6431150436401367,6863.984381914139,5.826811869197062
1987_49,49,1987_49,1987-05-14,1987-06-14,23876,0.291693019815068,4.410905122756958,6863.984381914139,5.826811869197062
1987_70,70,1987_70,1987-05-14,1987-06-14,2169,0.32167412833637965,2.813403844833374,6863.984381914139,5.826811869197062
1987_77,77,1987_77,1987-05-16,1987-06-16,21896,0.2629747582515896,3.7470200061798096,6863.984381914139,5.826811869197062
1987_76,76,1987_76,1987-05-21,1987-06-21,4907,0.299391262223255,2.3416428565979004,6863.984381914139,5.826811869197062
1987_29,29,1987_29,1987-05-23,1987-06-23,4850,0.32522020516294714,2.1899168491363525,6863.984381914139,5.826811869197062
1987_33,33,1987_33,1987-05-24,1987-06-24,4969,0.30494299953233045,2.610325813293457,6863.984381914139,5.826811869197062
1987_66,66,1987_66,1987-05-25,1987-06-25,2581,0.2684854220436551,2.095219135284424,6863.984381914139,5.826811869197062
1988_83,83,1988_83,1988-04-26,1988-05-26,220250,0.2492286852807142,20.114151000976562,6863.984381914139,5.826811869197062
1988_86,86,1988_86,1988-05-08,1988-06-08,4803,0.25151148201094553,2.9874110221862793,6863.984381914139,5.826811869197062
1988_116,116,1988_116,1988-05-27,1988-06-27,17494,0.2877879932364347,4.210555791854858,6863.984381914139,5.826811869197062
1988_76,76,1988_76,1988-05-30,1988-06-30,1820,0.3359214236628306,1.875133752822876,6863.984381914139,5.826811869197062
1988_47,47,1988_47,1988-06-02,1988-07-02,17699,0.3193902077141378,4.079707145690918,6863.984381914139,5.826811869197062
1988_154,154,1988_154,1988-06-05,1988-07-05,3742,0.28336256487346906,5.194717884063721,6863.984381914139,5.826811869197062
1988_98,98,1988_98,1988-07-04,1988-08-04,21690,0.3052912255726373,9.741858959197998,6863.984381914139,5.826811869197062
1988_124,124,1988_124,1988-07-06,1988-08-06,26339,0.4076452448174843,4.85883903503418,6863.984381914139,5.826811869197062
1988_139,139,1988_139,1988-07-07,1988-08-07,50483,0.317084335995231,5.9999189376831055,6863.984381914139,5.826811869197062
1988_93,93,1988_93,1988-07-10,1988-08-10,1871,0.29781598617096106,2.5298590660095215,6863.984381914139,5.826811869197062
1988_101,101,1988_101,1988-07-20,1988-08-20,11927,0.33248529740793936,2.6420607566833496,6863.984381914139,5.826811869197062
1989_1071,1071,1989_1071,1989-04-16,1989-05-16,0,,2.1642796993255615,6863.984381914139,5.826811869197062
1989_1124,1124,1989_1124,1989-04-16,1989-05-16,399,0.20086832746580213,2.8688149452209473,6863.984381914139,5.826811869197062
1989_1081,1081,1989_1081,1989-04-16,1989-05-16,543,0.19216948343195028,2.547210216522217,6863.984381914139,5.826811869197062
1989_948,948,1989_948,1989-05-18,1989-06-18,1680,0.24207365014597332,2.5115859508514404,6863.984381914139,5.826811869197062
1989_985,985,1989_985,1989-05-18,1989-06-18,4056,0.24711519121171918,2.533705949783325,6863.984381914139,5.826811869197062
1989_1342,1342,1989_1342,1989-05-18,1989-06-18,9851,0.26205103602426555,3.310279130935669,6863.984381914139,5.826811869197062
1989_1072,1072,1989_1072,1989-05-18,1989-06-18,3577,0.25348430715473197,2.09100079536438,6863.984381914139,5.826811869197062
1989_831,831,1989_831,1989-05-18,1989-06-18,11170,0.2603739749479873,2.2323849201202393,6863.984381914139,5.826811869197062
1989_1166,1166,1989_1166,1989-05-18,1989-06-18,68849,0.28083548674833547,6.604244947433472,6863.984381914139,5.826811869197062
1989_1041,1041,1989_1041,1989-05-18,1989-06-18,22774,0.22506296420552513,3.102591037750244,6863.984381914139,5.826811869197062
1989_1123,1123,1989_1123,1989-05-18,1989-06-18,12681,0.2523113640205191,3.497558116912842,6863.984381914139,5.826811869197062
1989_1147,1147,1989_1147,1989-05-18,1989-06-18,13703,0.24178810913799484,3.7954800128936768,6863.984381914139,5.826811869197062
1989_1190,1190,1989_1190,1989-05-18,1989-06-18,43902,0.2767104347687847,4.253324747085571,6863.984381914139,5.826811869197062
1989_854,854,1989_854,1989-05-18,1989-06-18,17647,0.2322419510471369,3.530211925506592,6863.984381914139,5.826811869197062
1989_1112,1112,1989_1112,1989-05-18,1989-06-18,10627,0.2722415178996882,3.050610065460205,6863.984381914139,5.826811869197062
1989_928,928,1989_928,1989-05-20,1989-06-20,14750,0.2621304475210703,3.22369384765625,6863.984381914139,5.826811869197062
1989_1365,1365,1989_1365,1989-05-20,1989-06-20,10943,0.3243529714069321,2.3372838497161865,6863.984381914139,5.826811869197062
1989_1155,1155,1989_1155,1989-05-20,1989-06-20,28986,0.25349153374523775,5.954363107681274,6863.984381914139,5.826811869197062
1989_965,965,1989_965,1989-05-21,1989-06-21,12729,0.28052185741478,8.132493019104004,6863.984381914139,5.826811869197062
1989_1236,1236,1989_1236,1989-05-21,1989-06-21,6255,0.25187260673382694,2.2669119834899902,6863.984381914139,5.826811869197062
1989_1069,1069,1989_1069,1989-06-03,1989-07-03,119296,0.2967777758425384,7.509238958358765,6863.984381914139,5.826811869197062
1989_1004,1004,1989_1004,1989-06-05,1989-07-05,27251,0.2720003214480517,3.632783889770508,6863.984381914139,5.826811869197062
1989_1005,1005,1989_1005,1989-06-10,1989-07-10,18192,0.2717076134862035,5.410428047180176,6863.984381914139,5.826811869197062
1989_1266,1266,1989_1266,1989-06-13,1989-07-13,128907,0.35174109924923297,10.38124394416809,6863.984381914139,5.826811869197062
1989_1033,1033,1989_1033,1989-06-14,1989-07-14,27558,0.35781729414920466,15.55469799041748,6863.984381914139,5.826811869197062
1989_878,878,1989_878,1989-06-15,1989-07-15,0,,2.179508924484253,6863.984381914139,5.826811869197062
1989_1234,1234,1989_1234,1989-06-15,1989-07-15,0,,3.7876782417297363,6863.984381914139,5.826811869197062
1989_1025,1025,1989_1025,1989-06-16,1989-07-16,4986,0.306995626988898,1.8855948448181152,6863.984381914139,5.826811869197062
1989_1274,1274,1989_1274,1989-06-16,1989-07-16,2345,0.28233172268510265,2.0890390872955322,6863.984381914139,5.826811869197062
1989_841,841,1989_841,1989-06-16,1989-07-16,4488,0.3135973938772394,3.4580297470092773,6863.984381914139,5.826811869197062
1989_1249,1249,1989_1249,1989-06-16,1989-07-16,531,0.2511710701226806,2.1842639446258545,6863.984381914139,5.826811869197062
1989_1024,1024,1989_1024,1989-06-17,1989-07-17,0,,3.6827290058135986,6863.984381914139,5.826811869197062
1989_947,947,1989_947,1989-06-19,1989-07-19,0,,2.5704827308654785,6863.984381914139,5.826811869197062
1989_1368,1368,1989_1368,1989-06-19,1989-07-19,47475,0.3434389116690872,7.863400936126709,6863.984381914139,5.826811869197062
1989_1352,1352,1989_1352,1989-06-19,1989-07-19,25313,0.3814235477896657,3.3694841861724854,6863.984381914139,5.826811869197062
1989_1219,1219,1989_1219,1989-06-19,1989-07-19,23341,0.366045170469798,3.78810715675354,6863.984381914139,5.826811869197062
1989_874,874,1989_874,1989-06-19,1989-07-19,78881,0.3566847234264565,8.854895114898682,6863.984381914139,5.826811869197062
1989_1118,1118,1989_1118,1989-06-19,1989-07-19,9966,0.3454593287345365,2.0792949199676514,6863.984381914139,5.826811869197062
1989_1305,1305,1989_1305,1989-06-20,1989-07-20,181022,0.34011384658629673,12.532989978790283,6863.984381914139,5.826811869197062
1989_1305,1305,1989_1305,1989-06-20,1989-07-20,536,0.3745862849090622,2.235603094100952,6863.984381914139,5.826811869197062
1989_1107,1107,1989_1107,1989-06-20,1989-07-20,16284,0.3485545743288067,3.375756025314331,6863.984381914139,5.826811869197062
1989_1109,1109,1989_1109,1989-06-21,1989-07-21,0,,3.9000771045684814,6863.984381914139,5.826811869197062
1989_1047,1047,1989_1047,1989-06-22,1989-07-22,70823,0.3246812938895819,7.776848793029785,6863.984381914139,5.826811869197062
1989_1075,1075,1989_1075,1989-06-23,1989-07-23,2519,0.32349458588722585,2.4990649223327637,6863.984381914139,5.826811869197062
1989_894,894,1989_894,1989-06-24,1989-07-24,0,0.38158763780810584,3.9231929779052734,6863.984381914139,5.826811869197062
1989_1377,1377,1989_1377,1989-06-26,1989-07-26,3076,0.29094647356657416,2.2389888763427734,6863.984381914139,5.826811869197062
1989_1319,1319,1989_1319,1989-06-27,1989-07-27,79,0.32185506807890085,2.730376958847046,6863.984381914139,5.826811869197062
1989_1291,1291,1989_1291,1989-06-29,1989-07-29,0,,2.804983139038086,6863.984381914139,5.826811869197062
1989_1078,1078,1989_1078,1989-06-29,1989-07-29,2976,0.37275666663138096,2.382688045501709,6863.984381914139,5.826811869197062
1989_1186,1186,1989_1186,1989-07-12,1989-08-12,0,,4.469849109649658,6863.984381914139,5.826811869197062
1990_90,90,1990_90,1990-05-28,1990-06-28,19720,0.2679970173569674,3.687397003173828,6863.984381914139,5.826811869197062
1990_79,79,1990_79,1990-06-08,1990-07-08,3965,0.2722606868417597,2.198963165283203,6863.984381914139,5.826811869197062
1990_73,73,1990_73,1990-06-12,1990-07-12,0,,4.05036997795105,6863.984381914139,5.826811869197062
1990_71,71,1990_71,1990-06-14,1990-07-14,3583,0.2974274760947938,2.4309189319610596,6863.984381914139,5.826811869197062
1990_39,39,1990_39,1990-06-14,1990-07-14,4550,0.3165175199703155,2.291177988052368,6863.984381914139,5.826811869197062
1990_24,24,1990_24,1990-06-15,1990-07-15,9480,0.3041466787591158,2.6740810871124268,6863.984381914139,5.826811869197062
1990_100,100,1990_100,1990-06-17,1990-07-17,10789,0.2655615767761268,2.469212055206299,6863.984381914139,5.826811869197062
1990_61,61,1990_61,1990-06-23,1990-07-23,156695,0.26396123486749967,21.035367250442505,6863.984381914139,5.826811869197062
1990_9,9,1990_9,1990-06-26,1990-07-26,4339,0.30380579200264324,2.1788690090179443,6863.984381914139,5.826811869197062
1990_98,98,1990_98,1990-06-28,1990-07-28,1272,0.28488498978409965,2.364028215408325,6863.984381914139,5.826811869197062
1990_37,37,1990_37,1990-06-30,1990-07-30,17992,0.3506856046110871,3.7318572998046875,6863.984381914139,5.826811869197062
1990_27,27,1990_27,1990-07-11,1990-08-11,0,,3.0287258625030518,6863.984381914139,5.826811869197062
1990_63,63,1990_63,1990-07-21,1990-08-21,7615,0.29037530766468844,4.800940036773682,6863.984381914139,5.826811869197062
1990_26,26,1990_26,1990-07-21,1990-08-21,11159,0.31352030979898543,3.052865982055664,6863.984381914139,5.826811869197062
1990_22,22,1990_22,1990-07-22,1990-08-22,28664,0.28322708427457255,5.866739988327026,6863.984381914139,5.826811869197062
1991_98,98,1991_98,1991-05-03,1991-06-03,177652,0.2932014734373805,16.78021812438965,6863.984381914139,5.826811869197062
1991_109,109,1991_109,1991-05-03,1991-06-03,238597,0.23054277329632336,26.330562114715576,6863.984381914139,5.826811869197062
1991_87,87,1991_87,1991-05-13,1991-06-13,133653,0.33406201675512676,9.992921113967896,6863.984381914139,5.826811869197062
1991_131,131,1991_131,1991-06-02,1991-07-02,65248,0.35160432161274213,5.938822984695435,6863.984381914139,5.826811869197062
1991_70,70,1991_70,1991-06-03,1991-07-03,16140,0.31881033748631527,2.8281826972961426,6863.984381914139,5.826811869197062
1991_84,84,1991_84,1991-06-07,1991-07-07,224,0.3119421402485488,1.9390637874603271,6863.984381914139,5.826811869197062
1991_56,56,1991_56,1991-07-05,1991-08-05,2160,0.34846797705706506,2.197700262069702,6863.984381914139,5.826811869197062
1991_26,26,1991_26,1991-07-11,1991-08-11,14394,0.3214178934698407,3.312222957611084,6863.984381914139,5.826811869197062
1991_59,59,1991_59,1991-07-12,1991-08-12,92382,0.31235960245891015,14.078946828842163,6863.984381914139,5.826811869197062
1991_67,67,1991_67,1991-07-13,1991-08-13,21557,0.3561592350308903,4.413097858428955,6863.984381914139,5.826811869197062
1991_65,65,1991_65,1991-07-14,1991-08-14,7255,0.31769156101852203,3.7086222171783447,6863.984381914139,5.826811869197062
1992_28,28,1992_28,1992-05-11,1992-06-11,7433,0.2614175163129317,2.960533857345581,6863.984381914139,5.826811869197062
1992_34,34,1992_34,1992-05-11,1992-06-11,3238,0.20212042019357515,4.373126029968262,6863.984381914139,5.826811869197062
1992_49,49,1992_49,1992-05-12,1992-06-12,105817,0.26817031000297165,14.085319995880127,6863.984381914139,5.826811869197062
1993_11,11,1993_11,1993-05-19,1993-06-19,173942,0.27124153317290645,13.58250617980957,6863.984381914139,5.826811869197062
1993_26,26,1993_26,1993-05-20,1993-06-20,13437,0.2904913567293649,3.141772985458374,6863.984381914139,5.826811869197062
1994_56,56,1994_56,1994-05-08,1994-06-08,58015,0.24618920499028407,12.036971807479858,6863.984381914139,5.826811869197062
1994_106,106,1994_106,1994-05-11,1994-06-11,5975,0.24853147679869056,2.930237054824829,6863.984381914139,5.826811869197062
1994_79,79,1994_79,1994-05-11,1994-06-11,6154,0.22517879008626251,2.490638017654419,6863.984381914139,5.826811869197062
1994_94,94,1994_94,1994-05-11,1994-06-11,23596,0.24079803116314794,4.1764631271362305,6863.984381914139,5.826811869197062
1994_87,87,1994_87,1994-05-13,1994-06-13,1912,0.2629416445038437,1.923433780670166,6863.984381914139,5.826811869197062
1994_20,20,1994_20,1994-05-14,1994-06-14,30805,0.27406464040383727,3.6504101753234863,6863.984381914139,5.826811869197062
1994_86,86,1994_86,1994-05-17,1994-06-17,4254,0.23739891920688377,1.6660089492797852,6863.984381914139,5.826811869197062
1994_33,33,1994_33,1994-05-18,1994-06-18,17893,0.2777767621097759,6.070391893386841,6863.984381914139,5.826811869197062
1994_55,55,1994_55,1994-05-19,1994-06-19,4526,0.2636426843933514,2.152822971343994,6863.984381914139,5.826811869197062
1994_109,109,1994_109,1994-05-29,1994-06-29,13886,0.2580068918437631,2.7234201431274414,6863.984381914139,5.826811869197062
1994_105,105,1994_105,1994-06-12,1994-07-12,6752,0.3264994190450664,2.6350011825561523,6863.984381914139,5.826811869197062
1995_1054,1054,1995_1054,1995-05-02,1995-06-02,301824,0.24738041833427005,15.05172610282898,6863.984381914139,5.826811869197062
1995_1033,1033,1995_1033,1995-05-02,1995-06-02,127073,0.24073279874084855,13.184898138046265,6863.984381914139,5.826811869197062
1995_1069,1069,1995_1069,1995-05-13,1995-06-13,26449,0.2292949578609977,5.606143951416016,6863.984381914139,5.826811869197062
1995_1420,1420,1995_1420,1995-05-13,1995-06-13,4476,0.27737992700459296,1.9341418743133545,6863.984381914139,5.826811869197062
1995_1408,1408,1995_1408,1995-05-14,1995-06-14,2118,0.24044427356790146,2.2834670543670654,6863.984381914139,5.826811869197062
1995_1409,1409,1995_1409,1995-05-14,1995-06-14,38975,0.2518183076028103,4.772111892700195,6863.984381914139,5.826811869197062
1995_1419,1419,1995_1419,1995-05-14,1995-06-14,8075,0.27388810269426006,3.1806516647338867,6863.984381914139,5.826811869197062
1995_1407,1407,1995_1407,1995-05-14,1995-06-14,19445,0.2790251607302875,4.195315837860107,6863.984381914139,5.826811869197062
1995_821,821,1995_821,1995-05-15,1995-06-15,45162,0.22428494815337496,4.438350200653076,6863.984381914139,5.826811869197062
1995_779,779,1995_779,1995-05-15,1995-06-15,259497,0.2132387893805067,21.94429302215576,6863.984381914139,5.826811869197062
1995_860,860,1995_860,1995-05-17,1995-06-17,185945,0.2521331451147462,9.116642951965332,6863.984381914139,5.826811869197062
1995_988,988,1995_988,1995-05-17,1995-06-17,208830,0.27673602430531297,11.023999214172363,6863.984381914139,5.826811869197062
1995_807,807,1995_807,1995-05-18,1995-06-18,91150,0.2756444076627447,8.196824073791504,6863.984381914139,5.826811869197062
1995_955,955,1995_955,1995-05-18,1995-06-18,97809,0.3031450616828657,6.646892786026001,6863.984381914139,5.826811869197062
1995_1406,1406,1995_1406,1995-05-18,1995-06-18,14546,0.28562210474374705,3.437786102294922,6863.984381914139,5.826811869197062
1995_1416,1416,1995_1416,1995-05-18,1995-06-18,9866,0.30768466116102083,2.246429920196533,6863.984381914139,5.826811869197062
1995_1026,1026,1995_1026,1995-05-18,1995-06-18,269906,0.30348231601273634,13.573316097259521,6863.984381914139,5.826811869197062
1995_1113,1113,1995_1113,1995-05-18,1995-06-18,95340,0.2694416292936366,8.72197413444519,6863.984381914139,5.826811869197062
1995_1053,1053,1995_1053,1995-05-19,1995-06-19,11108,0.2835964143024059,2.0860557556152344,6863.984381914139,5.826811869197062
1995_1403,1403,1995_1403,1995-05-19,1995-06-19,3172,0.2717474267505786,18.13225793838501,6863.984381914139,5.826811869197062
1995_848,848,1995_848,1995-05-19,1995-06-19,123273,0.27192845369739344,32.52472710609436,6863.984381914139,5.826811869197062
1995_1045,1045,1995_1045,1995-05-19,1995-06-19,49819,0.3049995052366325,5.763281345367432,6863.984381914139,5.826811869197062
1995_902,902,1995_902,1995-05-22,1995-06-22,15251,0.30823795137795873,3.850346088409424,6863.984381914139,5.826811869197062
1995_886,886,1995_886,1995-05-22,1995-06-22,63661,0.30154291235472874,8.170352697372437,6863.984381914139,5.826811869197062
1995_1418,1418,1995_1418,1995-07-04,1995-08-04,0,,7.75339412689209,6863.984381914139,5.826811869197062
1995_1400,1400,1995_1400,1995-07-20,1995-08-20,1047,0.3673338217218013,2.078000068664551,6863.984381914139,5.826811869197062
1996_429,429,1996_429,1996-05-08,1996-06-08,44558,0.24186231119056664,5.513333082199097,6863.984381914139,5.826811869197062
1996_507,507,1996_507,1996-05-10,1996-06-10,144862,0.24838126205842068,11.769474029541016,6863.984381914139,5.826811869197062
1996_493,493,1996_493,1996-05-11,1996-06-11,22637,0.2770040052630377,14.181873083114624,6863.984381914139,5.826811869197062
1996_431,431,1996_431,1996-05-12,1996-06-12,54716,0.24234016622687862,6.420392990112305,6863.984381914139,5.826811869197062
1996_438,438,1996_438,1996-05-12,1996-06-12,111497,0.24390055532832278,7.22469687461853,6863.984381914139,5.826811869197062
1996_451,451,1996_451,1996-05-12,1996-06-12,0,,3.532823085784912,6863.984381914139,5.826811869197062
1996_460,460,1996_460,1996-05-12,1996-06-12,663,0.27240752173499677,2.401376962661743,6863.984381914139,5.826811869197062
1996_532,532,1996_532,1996-05-12,1996-06-12,11986,0.26326878911923846,4.679434061050415,6863.984381914139,5.826811869197062
1996_494,494,1996_494,1996-05-12,1996-06-12,6160,0.23034191951991023,1.825132131576538,6863.984381914139,5.826811869197062
1996_583,583,1996_583,1996-05-13,1996-06-13,180675,0.26771701030498773,18.622626066207886,6863.984381914139,5.826811869197062
1996_723,723,1996_723,1996-05-13,1996-06-13,3646,0.23582972495551394,1.6872618198394775,6863.984381914139,5.826811869197062
1996_391,391,1996_391,1996-05-13,1996-06-13,21421,0.2258327134666298,3.762251853942871,6863.984381914139,5.826811869197062
1996_427,427,1996_427,1996-05-13,1996-06-13,1971,0.25947590106902885,3.1848959922790527,6863.984381914139,5.826811869197062
1996_437,437,1996_437,1996-05-13,1996-06-13,30875,0.32321309083597916,7.182355165481567,6863.984381914139,5.826811869197062
1996_442,442,1996_442,1996-05-13,1996-06-13,9062,0.30392834092723975,4.297098159790039,6863.984381914139,5.826811869197062
1996_454,454,1996_454,1996-05-13,1996-06-13,114713,0.25222617613338977,8.694231986999512,6863.984381914139,5.826811869197062
1996_469,469,1996_469,1996-05-13,1996-06-13,40276,0.24422376393210743,5.474526882171631,6863.984381914139,5.826811869197062
1996_499,499,1996_499,1996-05-13,1996-06-13,30837,0.2814971040725618,3.784759998321533,6863.984381914139,5.826811869197062
1996_544,544,1996_544,1996-05-13,1996-06-13,44420,0.25526912999378,4.515589952468872,6863.984381914139,5.826811869197062
1996_459,459,1996_459,1996-05-13,1996-06-13,25821,0.30815634954220295,3.938868999481201,6863.984381914139,5.826811869197062
1996_558,558,1996_558,1996-05-13,1996-06-13,23049,0.2738108055748076,3.4882869720458984,6863.984381914139,5.826811869197062
1996_561,561,1996_561,1996-05-13,1996-06-13,77508,0.25932482549304714,6.8378870487213135,6863.984381914139,5.826811869197062
1996_580,580,1996_580,1996-05-14,1996-06-14,9609,0.22086589672086793,2.6620841026306152,6863.984381914139,5.826811869197062
1996_411,411,1996_411,1996-05-14,1996-06-14,15617,0.2963010404623463,2.3391849994659424,6863.984381914139,5.826811869197062
1996_388,388,1996_388,1996-06-12,1996-07-12,56061,0.2902958243209866,24.784539699554443,6863.984381914139,5.826811869197062
1996_394,394,1996_394,1996-06-12,1996-07-12,4609,0.11515009175951281,3.317934036254883,6863.984381914139,5.826811869197062
1996_396,396,1996_396,1996-06-12,1996-07-12,37493,0.30251219990503575,5.224719762802124,6863.984381914139,5.826811869197062
1996_725,725,1996_725,1996-06-15,1996-07-15,4123,0.3382535365884176,1.7107298374176025,6863.984381914139,5.826811869197062
1996_359,359,1996_359,1996-06-19,1996-07-19,65865,0.3034556165602703,8.695854187011719,6863.984381914139,5.826811869197062
1996_364,364,1996_364,1996-06-19,1996-07-19,13353,0.2973501086597012,3.4335989952087402,6863.984381914139,5.826811869197062
1996_383,383,1996_383,1996-06-19,1996-07-19,32887,0.31924864047397733,7.1174609661102295,6863.984381914139,5.826811869197062
1998_860,860,1998_860,1998-05-14,1998-06-14,449,0.27978934499575586,2.1234147548675537,6863.984381914139,5.826811869197062
1998_651,651,1998_651,1998-05-30,1998-06-30,2932,0.2807685317776716,1.7890150547027588,6863.984381914139,5.826811869197062
1998_895,895,1998_895,1998-06-05,1998-07-05,2828,0.30668850503584744,1.9298338890075684,6863.984381914139,5.826811869197062
1998_583,583,1998_583,1998-06-05,1998-07-05,333,0.3677040655291383,2.9036450386047363,6863.984381914139,5.826811869197062
1998_889,889,1998_889,1998-06-05,1998-07-05,1062,0.31598117305350354,1.8702819347381592,6863.984381914139,5.826811869197062
1998_901,901,1998_901,1998-06-07,1998-07-07,0,,1.9738729000091553,6863.984381914139,5.826811869197062
1998_612,612,1998_612,1998-06-07,1998-07-07,0,,4.0302839279174805,6863.984381914139,5.826811869197062
1998_619,619,1998_619,1998-06-08,1998-07-08,41948,0.321657440957374,5.233293056488037,6863.984381914139,5.826811869197062
1998_613,613,1998_613,1998-06-08,1998-07-08,2991,0.34699235678511436,5.302865743637085,6863.984381914139,5.826811869197062
1998_868,868,1998_868,1998-06-08,1998-07-08,1306,0.2861428813665787,2.943480968475342,6863.984381914139,5.826811869197062
1998_882,882,1998_882,1998-06-08,1998-07-08,971,0.40236121009993486,1.5899839401245117,6863.984381914139,5.826811869197062
1998_650,650,1998_650,1998-06-09,1998-07-09,196,0.26529498102212523,7.680327892303467,6863.984381914139,5.826811869197062
1998_873,873,1998_873,1998-06-09,1998-07-09,355,0.3383801477912911,2.1207799911499023,6863.984381914139,5.826811869197062
1998_883,883,1998_883,1998-06-09,1998-07-09,1104,0.30111956184418137,2.0861639976501465,6863.984381914139,5.826811869197062
1998_894,894,1998_894,1998-06-09,1998-07-09,1413,0.3171777486582613,1.9449100494384766,6863.984381914139,5.826811869197062
1998_663,663,1998_663,1998-06-10,1998-07-10,0,,10.06603193283081,6863.984381914139,5.826811869197062
1998_858,858,1998_858,1998-06-11,1998-07-11,322,0.2698535150270076,2.6291141510009766,6863.984381914139,5.826811869197062
1999_376,376,1999_376,1999-04-02,1999-05-02,362,0.11352291668743668,4.441608905792236,6863.984381914139,5.826811869197062
1999_444,444,1999_444,1999-04-05,1999-05-05,32167,0.2106383248350471,3.9665331840515137,6863.984381914139,5.826811869197062
1999_437,437,1999_437,1999-04-28,1999-05-28,8370,0.24750343674749914,4.364269018173218,6863.984381914139,5.826811869197062
1999_386,386,1999_386,1999-04-29,1999-05-29,7137,0.24315521957299618,2.1233580112457275,6863.984381914139,5.826811869197062
1999_434,434,1999_434,1999-04-29,1999-05-29,30740,0.25272320330452586,4.874680042266846,6863.984381914139,5.826811869197062
1999_433,433,1999_433,1999-04-29,1999-05-29,72900,0.23202386883751477,7.248806953430176,6863.984381914139,5.826811869197062
1999_429,429,1999_429,1999-04-29,1999-05-29,53842,0.24271186481082738,5.84576678276062,6863.984381914139,5.826811869197062
1999_406,406,1999_406,1999-04-30,1999-05-31,88993,0.2646171669101334,11.838835000991821,6863.984381914139,5.826811869197062
1999_705,705,1999_705,1999-05-13,1999-06-13,3941,0.2866350196259281,1.9174377918243408,6863.984381914139,5.826811869197062
1999_390,390,1999_390,1999-05-13,1999-06-13,19101,0.3089777901355705,2.709106206893921,6863.984381914139,5.826811869197062
1999_465,465,1999_465,1999-05-15,1999-06-15,1139,0.25134326758889824,2.8781349658966064,6863.984381914139,5.826811869197062
1999_389,389,1999_389,1999-05-17,1999-06-17,21624,0.3163207877384809,3.9401800632476807,6863.984381914139,5.826811869197062
1999_702,702,1999_702,1999-07-20,1999-08-20,1914,0.36328586414018316,1.9696948528289795,6863.984381914139,5.826811869197062
1999_706,706,1999_706,1999-07-28,1999-08-28,1194,0.3767566674582516,1.9363300800323486,6863.984381914139,5.826811869197062
1999_712,712,1999_712,1999-07-31,1999-08-31,8006,0.3327652291788494,2.1791629791259766,6863.984381914139,5.826811869197062
2000_367,367,2000_367,2000-04-29,2000-05-29,1726,0.2176432548083442,1.7874269485473633,6863.984381914139,5.826811869197062
2000_335,335,2000_335,2000-06-26,2000-07-26,0,,2.162632942199707,6863.984381914139,5.826811869197062
2000_371,371,2000_371,2000-06-30,2000-07-30,3410,0.3384469778174562,2.212756872177124,6863.984381914139,5.826811869197062
2000_542,542,2000_542,2000-06-30,2000-07-30,1362,0.2739989789442059,2.629809856414795,6863.984381914139,5.826811869197062
2001_377,377,2001_377,2001-05-08,2001-06-08,1140,0.29215842194867525,3.080460786819458,6863.984381914139,5.826811869197062
2001_369,369,2001_369,2001-05-08,2001-06-08,2215,0.31266574593822233,1.9438550472259521,6863.984381914139,5.826811869197062
2001_361,361,2001_361,2001-05-09,2001-06-09,1709,0.3181858217600548,1.9741020202636719,6863.984381914139,5.826811869197062
2001_365,365,2001_365,2001-05-09,2001-06-09,2002,0.3299584805702059,1.677734136581421,6863.984381914139,5.826811869197062
2001_372,372,2001_372,2001-05-09,2001-06-09,971,0.3287336338558069,1.5639190673828125,6863.984381914139,5.826811869197062
2001_373,373,2001_373,2001-05-09,2001-06-09,1390,0.3072573250631074,1.7289960384368896,6863.984381914139,5.826811869197062
2001_362,362,2001_362,2001-05-09,2001-06-09,877,0.3027764710219978,1.8954198360443115,6863.984381914139,5.826811869197062
2001_371,371,2001_371,2001-06-17,2001-07-17,2024,0.3763396243066269,1.6706478595733643,6863.984381914139,5.826811869197062
2001_384,384,2001_384,2001-06-19,2001-07-19,1486,0.3552711458783864,1.545654058456421,6863.984381914139,5.826811869197062
2001_378,378,2001_378,2001-06-20,2001-07-20,1323,0.3275818578063425,1.7013230323791504,6863.984381914139,5.826811869197062
2001_379,379,2001_379,2001-06-20,2001-07-20,3437,0.3508342152929408,2.921854019165039,6863.984381914139,5.826811869197062
2001_381,381,2001_381,2001-06-20,2001-07-20,526,0.29594542552288183,1.3725152015686035,6863.984381914139,5.826811869197062
2002_733,733,2002_733,2002-05-18,2002-06-18,5356,0.269436824244171,2.1776819229125977,6863.984381914139,5.826811869197062
2002_718,718,2002_718,2002-06-01,2002-07-01,1103,0.328222307300281,1.4894540309906006,6863.984381914139,5.826811869197062
2002_731,731,2002_731,2002-06-04,2002-07-04,5179,0.39212483571514234,2.962161064147949,6863.984381914139,5.826811869197062
2002_742,742,2002_742,2002-06-04,2002-07-04,1462,0.3177024478404767,2.0461668968200684,6863.984381914139,5.826811869197062
2002_730,730,2002_730,2002-06-05,2002-07-05,1551,0.3419466937353276,2.111671209335327,6863.984381914139,5.826811869197062
