GID,date,cmi_anomaly
1995_1032,1994-03-01,3.1518511745848805
1995_1032,1994-04-01,-3.9205124496708557
1995_1032,1994-05-01,20.326993417784422
1995_1032,1994-06-01,15.914512344307454
1995_1032,1994-07-01,156.54384642350982
1995_1032,1994-08-01,29.53503081071939
1995_1032,1994-09-01,13.311039595260986
1995_1032,1994-10-01,83.70558296053608
1995_1032,1994-11-01,44.08291812711798
1995_1032,1994-12-01,-3.70767329068126
1995_1032,1995-01-01,4.72303289282441
1995_1032,1995-02-01,-12.45972472760254
1995_1032,1995-03-01,-0.02949929634322146
1995_1032,1995-04-01,-8.78721590735821
1995_1032,1995-05-01,-81.99258968246536
1995_1033,1992-06-01,-19.351134527637313
1995_1033,1992-07-01,128.86846826705192
1995_1033,1992-08-01,63.35812405970505
1995_1033,1992-09-01,81.47911098005233
1995_1033,1992-10-01,-4.035999995320964
1995_1033,1992-11-01,21.314321103906387
1995_1033,1992-12-01,1.2661728048565202
1995_1033,1993-01-01,-8.174242700822123
1995_1033,1993-02-01,-3.8079360103113835
1995_1033,1993-03-01,-0.9461334979951523
1995_1033,1993-04-01,-25.189497824784517
1995_1033,1993-05-01,-41.68650623649338
1995_1033,1993-06-01,-48.876086423668795
1995_1033,1993-07-01,72.17301582515486
1995_1033,1993-08-01,96.40290979465303
1995_1033,1993-09-01,53.18720486595167
1995_1033,1993-10-01,48.98214670143142
1995_1033,1993-11-01,15.608698239750389
1995_1033,1993-12-01,2.4163560067709184
1995_1033,1994-01-01,-13.33977983230107
1995_1033,1994-02-01,-5.86289669119569
1995_1033,1994-03-01,3.6929965435234777
1995_1033,1994-04-01,8.738916289112261
1995_1033,1994-05-01,1.2519010088508153
1995_1033,1994-06-01,-29.993034467450485
1995_1033,1994-07-01,152.51817900119886
1995_1033,1994-08-01,52.57665849457683
1995_1033,1994-09-01,8.002403024139639
1995_1033,1994-10-01,82.13498146413212
1995_1033,1994-11-01,54.08077722587893
1995_1033,1994-12-01,-0.8088492710117805
1995_1033,1995-01-01,-4.563121924307911
1995_1033,1995-02-01,-10.309193390330481
1995_1033,1995-03-01,-5.8347273910525495
1995_1033,1995-04-01,-8.111349914081
1995_1033,1995-05-01,-43.54379395980751
1995_1036,1992-06-01,-2.1546180336966465
1995_1036,1992-07-01,104.06475169689233
1995_1036,1992-08-01,45.96693329388481
1995_1036,1992-09-01,58.28312321969665
1995_1036,1992-10-01,-8.230217076117153
1995_1036,1992-11-01,23.050293302544194
1995_1036,1992-12-01,-3.059290936698879
1995_1036,1993-01-01,-10.108873288625102
1995_1036,1993-02-01,-3.847487334360501
1995_1036,1993-03-01,-2.5866133019088444
1995_1036,1993-04-01,-25.047643294185537
1995_1036,1993-05-01,-65.76290418608069
1995_1036,1993-06-01,-40.41575879952498
1995_1036,1993-07-01,109.49227773989912
1995_1036,1993-08-01,38.47548375842534
1995_1036,1993-09-01,59.73055887312866
1995_1036,1993-10-01,42.46545030656456
1995_1036,1993-11-01,7.767019352009857
1995_1036,1993-12-01,0.2681837018986677
1995_1036,1994-01-01,-13.881917501109282
1995_1036,1994-02-01,-3.0867813059545313
1995_1036,1994-03-01,3.9036395991790087
1995_1036,1994-04-01,-1.6014455462201589
1995_1036,1994-05-01,19.924203539351705
1995_1036,1994-06-01,6.280595983926556
1995_1036,1994-07-01,148.23454379630496
1995_1036,1994-08-01,33.42305266252819
1995_1036,1994-09-01,1.6279336463476604
1995_1036,1994-10-01,94.94656318756698
1995_1036,1994-11-01,46.57007675298921
1995_1036,1994-12-01,-3.24571919940475
1995_1036,1995-01-01,1.2485280303116113
1995_1036,1995-02-01,-12.439612758063372
1995_1036,1995-03-01,-1.8919420452303513
1995_1036,1995-04-01,-10.251363748213421
1995_1036,1995-05-01,-73.93635704065251
1995_1041,1992-05-01,-44.80950811703429
1995_1041,1992-06-01,-5.846178567049641
1995_1041,1992-07-01,103.48101746398228
1995_1041,1992-08-01,44.97674573225043
1995_1041,1992-09-01,51.950831647708334
1995_1041,1992-10-01,-11.905192498574532
1995_1041,1992-11-01,22.879400425103327
1995_1041,1992-12-01,-1.4650059945406575
1995_1041,1993-01-01,-10.357782994786252
1995_1041,1993-02-01,-4.909596093121468
1995_1041,1993-03-01,-0.9391584114419764
1995_1041,1993-04-01,-26.33450262660122
1995_1041,1993-05-01,-72.35068458799238
1995_1041,1993-06-01,-40.135993433497184
1995_1041,1993-07-01,106.28693682843257
1995_1041,1993-08-01,31.502337263181126
1995_1041,1993-09-01,53.471384970578164
1995_1041,1993-10-01,39.59612243497853
1995_1041,1993-11-01,8.116868652329508
1995_1041,1993-12-01,-0.5723943692154876
1995_1041,1994-01-01,-13.91966824225938
1995_1041,1994-02-01,-5.201837110608569
1995_1041,1994-03-01,4.2446743912892195
1995_1041,1994-04-01,-2.5523419621480983
1995_1041,1994-05-01,7.521640516190139
1995_1041,1994-06-01,-2.502679352403618
1995_1041,1994-07-01,151.97393050435872
1995_1041,1994-08-01,36.99083847732383
1995_1041,1994-09-01,-2.360476858063816
1995_1041,1994-10-01,96.90789700643273
1995_1041,1994-11-01,47.41298457369047
1995_1041,1994-12-01,-2.947644571590107
1995_1041,1995-01-01,0.7865464681869803
1995_1041,1995-02-01,-11.934429151331729
1995_1041,1995-03-01,-1.1480654651574476
1995_1041,1995-04-01,-11.650228695583275
1995_1045,1992-06-01,7.431997375259911
1995_1045,1992-07-01,70.65200775822595
1995_1045,1992-08-01,53.594581958876816
1995_1045,1992-09-01,48.434309384454295
1995_1045,1992-10-01,-10.060628136898881
1995_1045,1992-11-01,4.550329816527761
1995_1045,1992-12-01,-1.1751834425229113
1995_1045,1993-01-01,-8.44821541454869
1995_1045,1993-02-01,-7.12684494629557
1995_1045,1993-03-01,-0.16855041449138852
1995_1045,1993-04-01,-28.939096371476097
1995_1045,1993-05-01,-65.20487298660902
1995_1045,1993-06-01,-24.904019491366867
1995_1045,1993-07-01,137.24097185445885
1995_1045,1993-08-01,53.5880546935807
1995_1045,1993-09-01,74.28617218456455
1995_1045,1993-10-01,44.983758188042
1995_1045,1993-11-01,15.232264292556856
1995_1045,1993-12-01,-0.9910001599859513
1995_1045,1994-01-01,-12.09766104327241
1995_1045,1994-02-01,-4.016573701366912
1995_1045,1994-03-01,-0.8183363813270397
1995_1045,1994-04-01,9.318087054882938
1995_1045,1994-05-01,16.966368907028034
1995_1045,1994-06-01,14.108284561396175
1995_1045,1994-07-01,164.26560670645355
1995_1045,1994-08-01,52.70224541823629
1995_1045,1994-09-01,36.37781445732378
1995_1045,1994-10-01,73.9508248623438
1995_1045,1994-11-01,38.17816403523948
1995_1045,1994-12-01,0.13893045218437905
1995_1045,1995-01-01,8.09853681266982
1995_1045,1995-02-01,-7.895697662148001
1995_1045,1995-03-01,10.886338448990621
1995_1045,1995-04-01,-9.096156430069637
1995_1045,1995-05-01,-98.74587572385639
1995_1048,1992-06-01,18.33363445691365
1995_1048,1992-07-01,76.45345459851492
1995_1048,1992-08-01,45.57947086482511
1995_1048,1992-09-01,45.756671813485056
1995_1048,1992-10-01,-18.790111268539917
1995_1048,1992-11-01,-2.1873654937515674
1995_1048,1992-12-01,0.9634167283497916
1995_1048,1993-01-01,-8.955132877812618
1995_1048,1993-02-01,-9.940123246353249
1995_1048,1993-03-01,3.6004504645980795
1995_1048,1993-04-01,-31.23784448836518
1995_1048,1993-05-01,-45.05238714174223
1995_1048,1993-06-01,-31.38731379449846
1995_1048,1993-07-01,130.76608488071543
1995_1048,1993-08-01,71.5345068590305
1995_1048,1993-09-01,59.37709301453546
1995_1048,1993-10-01,46.241958506649624
1995_1048,1993-11-01,13.794175854774657
1995_1048,1993-12-01,-1.441791246712647
1995_1048,1994-01-01,-11.108200970231218
1995_1048,1994-02-01,-4.06817658751951
1995_1048,1994-03-01,0.7495731918053323
1995_1048,1994-04-01,7.22871002154643
1995_1048,1994-05-01,-2.4002860927273417
1995_1048,1994-06-01,21.142088458992653
1995_1048,1994-07-01,138.65616207973727
1995_1048,1994-08-01,45.80764253619677
1995_1048,1994-09-01,20.25133634153199
1995_1048,1994-10-01,63.80233660186627
1995_1048,1994-11-01,32.04870595350005
1995_1048,1994-12-01,6.469227406557319
1995_1048,1995-01-01,6.27367853590377
1995_1048,1995-02-01,-5.704430566808028
1995_1048,1995-03-01,12.23937804410913
1995_1048,1995-04-01,-8.443956816850026
1995_1048,1995-05-01,-78.85923843087137
1995_1053,1992-06-01,12.291946693830841
1995_1053,1992-07-01,67.11912894386028
1995_1053,1992-08-01,41.010146403875595
1995_1053,1992-09-01,40.74270430422169
1995_1053,1992-10-01,-18.80886890819475
1995_1053,1992-11-01,-1.1853843612249086
1995_1053,1992-12-01,-0.4203180539853584
1995_1053,1993-01-01,-7.9502544936049375
1995_1053,1993-02-01,-8.87277405994978
1995_1053,1993-03-01,2.3153055648957412
1995_1053,1993-04-01,-31.618394730003537
1995_1053,1993-05-01,-53.539457418628174
1995_1053,1993-06-01,-35.4209120936944
1995_1053,1993-07-01,136.17024308996315
1995_1053,1993-08-01,65.557875749009
1995_1053,1993-09-01,61.630821795844454
1995_1053,1993-10-01,42.39117185113409
1995_1053,1993-11-01,13.918245336106306
1995_1053,1993-12-01,-1.2865940565634872
1995_1053,1994-01-01,-11.560780777437708
1995_1053,1994-02-01,-4.0919679339727
1995_1053,1994-03-01,-0.7329332854828792
1995_1053,1994-04-01,6.460798608539491
1995_1053,1994-05-01,6.758150601599812
1995_1053,1994-06-01,21.071831491246055
1995_1053,1994-07-01,150.71258105645452
1995_1053,1994-08-01,46.95363000731868
1995_1053,1994-09-01,22.512151579068057
1995_1053,1994-10-01,68.60878449938878
1995_1053,1994-11-01,34.98830119123993
1995_1053,1994-12-01,4.2897240128999705
1995_1053,1995-01-01,7.9271176468145725
1995_1053,1995-02-01,-6.424704853029789
1995_1053,1995-03-01,11.676543112599955
1995_1053,1995-04-01,-8.157395825844983
1995_1053,1995-05-01,-91.90610248850497
1995_1054,1992-06-01,4.076841354753071
1995_1054,1992-07-01,70.13516125388577
1995_1054,1992-08-01,43.2668106328627
1995_1054,1992-09-01,40.91058184697121
1995_1054,1992-10-01,-15.359450960420027
1995_1054,1992-11-01,6.016835532065951
1995_1054,1992-12-01,0.30004020041789303
1995_1054,1993-01-01,-8.55858108963032
1995_1054,1993-02-01,-9.12452816305028
1995_1054,1993-03-01,1.2516330365958126
1995_1054,1993-04-01,-31.8073716794403
1995_1054,1993-05-01,-69.46395238544581
1995_1054,1993-06-01,-25.507877949926836
1995_1054,1993-07-01,134.61944158068246
1995_1054,1993-08-01,42.399862858663525
1995_1054,1993-09-01,68.64317318564017
1995_1054,1993-10-01,43.47603863896815
1995_1054,1993-11-01,15.685273847766041
1995_1054,1993-12-01,-1.8957952144151982
1995_1054,1994-01-01,-11.948255994697739
1995_1054,1994-02-01,-4.474452221653486
1995_1054,1994-03-01,-0.9906264032759893
1995_1054,1994-04-01,13.011771119994712
1995_1054,1994-05-01,4.508553203923697
1995_1054,1994-06-01,15.970446964900212
1995_1054,1994-07-01,159.98012587799235
1995_1054,1994-08-01,51.867798925488216
1995_1054,1994-09-01,35.92324121068331
1995_1054,1994-10-01,80.34530320198576
1995_1054,1994-11-01,37.243498362411465
1995_1054,1994-12-01,1.5041369557010107
1995_1054,1995-01-01,6.7279353760590475
1995_1054,1995-02-01,-7.162408297781681
1995_1054,1995-03-01,9.879887987336538
1995_1054,1995-04-01,-9.439692246716257
1995_1054,1995-05-01,-103.24748501097245
1995_1069,1992-06-01,-14.470325790257458
1995_1069,1992-07-01,87.83059470166191
1995_1069,1992-08-01,53.13599840187639
1995_1069,1992-09-01,55.40837344632686
1995_1069,1992-10-01,-16.32833269861476
1995_1069,1992-11-01,18.23229951661865
1995_1069,1992-12-01,0.07135106315089956
1995_1069,1993-01-01,-10.872456300799438
1995_1069,1993-02-01,-7.659518355232294
1995_1069,1993-03-01,2.9091337966261683
1995_1069,1993-04-01,-30.428046824215517
1995_1069,1993-05-01,-70.1039583537361
1995_1069,1993-06-01,-48.74664620325669
1995_1069,1993-07-01,105.40353386415181
1995_1069,1993-08-01,34.80672072114449
1995_1069,1993-09-01,54.380539709219846
1995_1069,1993-10-01,39.312677046430025
1995_1069,1993-11-01,7.430592666544708
1995_1069,1993-12-01,-3.8412665793112026
1995_1069,1994-01-01,-14.31688592901991
1995_1069,1994-02-01,-6.724262057449771
1995_1069,1994-03-01,2.0760343936220913
1995_1069,1994-04-01,-1.8371245393292206
1995_1069,1994-05-01,-12.626977690945363
1995_1069,1994-06-01,-16.62284277184909
1995_1069,1994-07-01,169.43644879831203
1995_1069,1994-08-01,46.181538251867494
1995_1069,1994-09-01,-4.350373107441193
1995_1069,1994-10-01,94.06148918054393
1995_1069,1994-11-01,47.864077286554064
1995_1069,1994-12-01,-2.6203958909484903
1995_1069,1995-01-01,-1.24805510317141
1995_1069,1995-02-01,-10.497694684609222
1995_1069,1995-03-01,-3.5562519179127
1995_1069,1995-04-01,-14.802395797765433
1995_1069,1995-05-01,-80.88145782076843
1995_1079,1992-06-01,-16.188858256478802
1995_1079,1992-07-01,92.53298986399852
1995_1079,1992-08-01,64.04160825299229
1995_1079,1992-09-01,60.6631244858906
1995_1079,1992-10-01,-13.821772425077643
1995_1079,1992-11-01,20.559813674395237
1995_1079,1992-12-01,0.2649016385336509
1995_1079,1993-01-01,-11.366609004731012
1995_1079,1993-02-01,-8.232441715905981
1995_1079,1993-03-01,6.7742172630737585
1995_1079,1993-04-01,-27.6691515440407
1995_1079,1993-05-01,-76.78643159932045
1995_1079,1993-06-01,-41.3628239773456
1995_1079,1993-07-01,134.8624152132161
1995_1079,1993-08-01,25.297194349367018
1995_1079,1993-09-01,59.324808933145455
1995_1079,1993-10-01,42.494101452821035
1995_1079,1993-11-01,5.560092954653911
1995_1079,1993-12-01,-4.638478767399683
1995_1079,1994-01-01,-13.29279988248075
1995_1079,1994-02-01,-4.774689961056001
1995_1079,1994-03-01,3.182949344219441
1995_1079,1994-04-01,-5.411187063032326
1995_1079,1994-05-01,-11.718628903609016
1995_1079,1994-06-01,-0.3557096309378096
1995_1079,1994-07-01,164.0130913956916
1995_1079,1994-08-01,48.89906545133852
1995_1079,1994-09-01,4.696496097605721
1995_1079,1994-10-01,98.2352890293918
1995_1079,1994-11-01,44.654607059201446
1995_1079,1994-12-01,-1.1273158549912594
1995_1079,1995-01-01,3.145163582977329
1995_1079,1995-02-01,-8.837900515319259
1995_1079,1995-03-01,0.0026466137108869248
1995_1079,1995-04-01,-13.002248422386913
1995_1079,1995-05-01,-102.78638639475867
1995_1092,1992-06-01,4.889454368523978
1995_1092,1992-07-01,85.23749870664409
1995_1092,1992-08-01,67.81202832965383
1995_1092,1992-09-01,51.65049797178212
1995_1092,1992-10-01,-18.940269323446252
1995_1092,1992-11-01,11.775828631443282
1995_1092,1992-12-01,-0.1028124559170891
1995_1092,1993-01-01,-9.17437594498277
1995_1092,1993-02-01,-14.706290180860389
1995_1092,1993-03-01,12.620703075424352
1995_1092,1993-04-01,-34.818802952624836
1995_1092,1993-05-01,-74.47414323585582
1995_1092,1993-06-01,-15.34273022184329
1995_1092,1993-07-01,134.589463308587
1995_1092,1993-08-01,43.4744876965104
1995_1092,1993-09-01,71.87681971911908
1995_1092,1993-10-01,39.78421134093285
1995_1092,1993-11-01,10.25617112784677
1995_1092,1993-12-01,-5.089946174101911
1995_1092,1994-01-01,-12.593045904142839
1995_1092,1994-02-01,-6.532871716817208
1995_1092,1994-03-01,-0.9362822797379096
1995_1092,1994-04-01,12.923286842034024
1995_1092,1994-05-01,-10.844098620575323
1995_1092,1994-06-01,37.76252297136026
1995_1092,1994-07-01,169.18492016445882
1995_1092,1994-08-01,55.90533482803347
1995_1092,1994-09-01,28.535954446107915
1995_1092,1994-10-01,95.15368192116205
1995_1092,1994-11-01,38.14637202376457
1995_1092,1994-12-01,2.8388575520998423
1995_1092,1995-01-01,2.8672733913672204
1995_1092,1995-02-01,-7.26823515030911
1995_1092,1995-03-01,5.308938380086559
1995_1092,1995-04-01,-13.536489798702661
1995_1092,1995-05-01,-99.0280903400878
1995_1097,1992-06-01,-45.164127996085426
1995_1097,1992-07-01,88.31219601975336
1995_1097,1992-08-01,93.6072277453507
1995_1097,1992-09-01,115.44285817188612
1995_1097,1992-10-01,-8.714769948178489
1995_1097,1992-11-01,17.978583605264173
1995_1097,1992-12-01,8.277249160174879
1995_1097,1993-01-01,-8.796929263041292
1995_1097,1993-02-01,-10.596716016974973
1995_1097,1993-03-01,-1.4648052324855207
1995_1097,1993-04-01,-29.07654663733975
1995_1097,1993-05-01,-56.01516714376294
1995_1097,1993-06-01,-61.483853936324195
1995_1097,1993-07-01,103.62440264346759
1995_1097,1993-08-01,115.20506112354144
1995_1097,1993-09-01,56.25984139094156
1995_1097,1993-10-01,58.9064370119345
1995_1097,1993-11-01,8.955761144020219
1995_1097,1993-12-01,-2.455997873030473
1995_1097,1994-01-01,-14.78451542297635
1995_1097,1994-02-01,-11.225877855640569
1995_1097,1994-03-01,-0.7608141016376706
1995_1097,1994-04-01,13.708694569151834
1995_1097,1994-05-01,2.59863135435695
1995_1097,1994-06-01,-50.007768470415726
1995_1097,1994-07-01,202.45484826351733
1995_1097,1994-08-01,88.87843238472439
1995_1097,1994-09-01,35.305750071954634
1995_1097,1994-10-01,99.66237565385265
1995_1097,1994-11-01,50.932194984879004
1995_1097,1994-12-01,1.6836842874178117
1995_1097,1995-01-01,-4.667196799917729
1995_1097,1995-02-01,-5.781434168325909
1995_1097,1995-03-01,-9.649215199790842
1995_1097,1995-04-01,-16.697945736406247
1995_1097,1995-05-01,-76.10898381483041
1995_1102,1992-06-01,5.667268250239591
1995_1102,1992-07-01,89.42375516237038
1995_1102,1992-08-01,69.52507483501131
1995_1102,1992-09-01,52.56467911277794
1995_1102,1992-10-01,-20.84455921284112
1995_1102,1992-11-01,9.608932178172754
1995_1102,1992-12-01,0.6220803529237529
1995_1102,1993-01-01,-8.827023673380758
1995_1102,1993-02-01,-15.86759834740379
1995_1102,1993-03-01,14.57738132908349
1995_1102,1993-04-01,-35.48867419838933
1995_1102,1993-05-01,-64.34283233479934
1995_1102,1993-06-01,-13.61472915812239
1995_1102,1993-07-01,141.932876395131
1995_1102,1993-08-01,50.66949656152667
1995_1102,1993-09-01,70.5044765588259
1995_1102,1993-10-01,35.06673773528702
1995_1102,1993-11-01,8.83188356530719
1995_1102,1993-12-01,-5.565913786594159
1995_1102,1994-01-01,-12.385741358381969
1995_1102,1994-02-01,-6.63543448150978
1995_1102,1994-03-01,-1.5302647082265395
1995_1102,1994-04-01,18.373502102826063
1995_1102,1994-05-01,-28.021792953447846
1995_1102,1994-06-01,49.441103046827635
1995_1102,1994-07-01,153.16502015782817
1995_1102,1994-08-01,61.65582926167636
1995_1102,1994-09-01,39.72940073740557
1995_1102,1994-10-01,96.77863719941969
1995_1102,1994-11-01,34.50329891624156
1995_1102,1994-12-01,3.849666082743699
1995_1102,1995-01-01,2.873806877265128
1995_1102,1995-02-01,-7.00576778431061
1995_1102,1995-03-01,4.158463445903639
1995_1102,1995-04-01,-13.878591245591046
1995_1102,1995-05-01,-87.97081396530432
1995_1106,1992-06-01,5.886419776772108
1995_1106,1992-07-01,99.06849197886508
1995_1106,1992-08-01,54.046780083646254
1995_1106,1992-09-01,55.43122812015166
1995_1106,1992-10-01,-23.139929782770498
1995_1106,1992-11-01,4.347476254360572
1995_1106,1992-12-01,1.1343090707849797
1995_1106,1993-01-01,-8.917317748049792
1995_1106,1993-02-01,-16.61622435954671
1995_1106,1993-03-01,12.062158097616567
1995_1106,1993-04-01,-36.98085769462462
1995_1106,1993-05-01,-55.95027314233572
1995_1106,1993-06-01,-20.972387819943762
1995_1106,1993-07-01,169.86020265652388
1995_1106,1993-08-01,58.251092151097666
1995_1106,1993-09-01,69.74109520517472
1995_1106,1993-10-01,31.876454739125577
1995_1106,1993-11-01,9.91553708464015
1995_1106,1993-12-01,-4.692966702299678
1995_1106,1994-01-01,-12.42267731873735
1995_1106,1994-02-01,-6.337596091972589
1995_1106,1994-03-01,-0.7331816276065304
1995_1106,1994-04-01,9.425663409869799
1995_1106,1994-05-01,-30.12856195266987
1995_1106,1994-06-01,49.17429752407082
1995_1106,1994-07-01,128.996408902761
1995_1106,1994-08-01,62.19492329952351
1995_1106,1994-09-01,48.82957136775555
1995_1106,1994-10-01,84.68515991187039
1995_1106,1994-11-01,31.26379392000014
1995_1106,1994-12-01,6.154952495842572
1995_1106,1995-01-01,4.063268404789351
1995_1106,1995-02-01,-6.822378800931389
1995_1106,1995-03-01,1.7796647720237395
1995_1106,1995-04-01,-14.197439303147812
1995_1106,1995-05-01,-78.7771266299109
1995_1107,1992-06-01,-35.83108208964261
1995_1107,1992-07-01,92.59847983152623
1995_1107,1992-08-01,75.87730128777015
1995_1107,1992-09-01,79.99190322561508
1995_1107,1992-10-01,-18.30150329604016
1995_1107,1992-11-01,15.349215754454612
1995_1107,1992-12-01,2.9975735839664317
1995_1107,1993-01-01,-10.973838790689978
1995_1107,1993-02-01,-10.84594443312459
1995_1107,1993-03-01,2.424206998591199
1995_1107,1993-04-01,-30.942136503541846
1995_1107,1993-05-01,-73.83264630575576
1995_1107,1993-06-01,-59.88322824807395
1995_1107,1993-07-01,98.53119333957598
1995_1107,1993-08-01,82.45157360299461
1995_1107,1993-09-01,49.5855004163937
1995_1107,1993-10-01,44.65766316822156
1995_1107,1993-11-01,5.948530391447676
1995_1107,1993-12-01,-4.038207810636418
1995_1107,1994-01-01,-14.115502980781159
1995_1107,1994-02-01,-10.01013024713474
1995_1107,1994-03-01,0.4841083768331096
1995_1107,1994-04-01,-2.4173337894125595
1995_1107,1994-05-01,-18.348398564624596
1995_1107,1994-06-01,-39.62219884014027
1995_1107,1994-07-01,183.0829115095003
1995_1107,1994-08-01,72.48278668652415
1995_1107,1994-09-01,12.679101835177292
1995_1107,1994-10-01,102.92299915564388
1995_1107,1994-11-01,46.441339873038814
1995_1107,1994-12-01,-0.438798706610978
1995_1107,1995-01-01,-1.938734246329851
1995_1107,1995-02-01,-6.58000759497801
1995_1107,1995-03-01,-5.145929417652766
1995_1107,1995-04-01,-18.70281318135267
1995_1107,1995-05-01,-92.96163559521301
1995_1108,1992-06-01,-9.410274803317183
1995_1108,1992-07-01,100.93316191595832
1995_1108,1992-08-01,79.02487559565154
1995_1108,1992-09-01,67.3820318366924
1995_1108,1992-10-01,-21.386874704072774
1995_1108,1992-11-01,18.79693887634785
1995_1108,1992-12-01,0.7301649992899506
1995_1108,1993-01-01,-11.06056313785855
1995_1108,1993-02-01,-13.6543050018665
1995_1108,1993-03-01,9.029785621640617
1995_1108,1993-04-01,-30.216054836924602
1995_1108,1993-05-01,-75.07468391712443
1995_1108,1993-06-01,-29.936317385989813
1995_1108,1993-07-01,135.2316873698309
1995_1108,1993-08-01,43.94453662877967
1995_1108,1993-09-01,67.5613454846111
1995_1108,1993-10-01,43.26205592703205
1995_1108,1993-11-01,1.545915042433112
1995_1108,1993-12-01,-7.7261991376894805
1995_1108,1994-01-01,-13.09322243345568
1995_1108,1994-02-01,-7.414558490456692
1995_1108,1994-03-01,0.05397056957665214
1995_1108,1994-04-01,-6.330186985816162
1995_1108,1994-05-01,-24.424899745792086
1995_1108,1994-06-01,6.838000764838878
1995_1108,1994-07-01,183.10054770210874
1995_1108,1994-08-01,74.38370294412972
1995_1108,1994-09-01,18.433421416849942
1995_1108,1994-10-01,105.49933565049422
1995_1108,1994-11-01,38.22712497749701
1995_1108,1994-12-01,1.4131347409938613
1995_1108,1995-01-01,5.431502579261192
1995_1108,1995-02-01,-6.85032234071927
1995_1108,1995-03-01,3.044858157906752
1995_1108,1995-04-01,-15.46018451713298
1995_1108,1995-05-01,-94.20780139551003
1995_1113,1992-06-01,-44.85214597399768
1995_1113,1992-07-01,88.55605106930062
1995_1113,1992-08-01,85.91665154420588
1995_1113,1992-09-01,114.76371818721371
1995_1113,1992-10-01,-13.34773619606344
1995_1113,1992-11-01,16.436831318488775
1995_1113,1992-12-01,6.500314257290693
1995_1113,1993-01-01,-9.487186042404698
1995_1113,1993-02-01,-11.632921154676321
1995_1113,1993-03-01,-1.349271851115489
1995_1113,1993-04-01,-29.742810533183953
1995_1113,1993-05-01,-63.298911554222784
1995_1113,1993-06-01,-57.67437142222019
1995_1113,1993-07-01,103.35859847613635
1995_1113,1993-08-01,117.29510943738144
1995_1113,1993-09-01,51.831187954709904
1995_1113,1993-10-01,57.63611898794389
1995_1113,1993-11-01,8.471519184231266
1995_1113,1993-12-01,-3.381171760720619
1995_1113,1994-01-01,-15.246781337448859
1995_1113,1994-02-01,-10.822122158777152
1995_1113,1994-03-01,-0.5752319805021706
1995_1113,1994-04-01,6.4336443050226855
1995_1113,1994-05-01,-6.661617084516589
1995_1113,1994-06-01,-52.596886003676815
1995_1113,1994-07-01,195.5139308067432
1995_1113,1994-08-01,80.86193513281782
1995_1113,1994-09-01,31.592646807568567
1995_1113,1994-10-01,99.72240941033478
1995_1113,1994-11-01,51.18939510096942
1995_1113,1994-12-01,1.1001340526654992
1995_1113,1995-01-01,-4.875585205843258
1995_1113,1995-02-01,-6.141912642450837
1995_1113,1995-03-01,-8.58619533663294
1995_1113,1995-04-01,-18.840089495957407
1995_1113,1995-05-01,-85.11914754445442
1995_1121,1992-05-01,-58.88753981978529
1995_1121,1992-06-01,12.077117985309332
1995_1121,1992-07-01,108.7562434469395
1995_1121,1992-08-01,61.380202790024654
1995_1121,1992-09-01,60.515201497250956
1995_1121,1992-10-01,-25.79868288147668
1995_1121,1992-11-01,6.647656293434434
1995_1121,1992-12-01,2.067486736352592
1995_1121,1993-01-01,-9.174696617971628
1995_1121,1993-02-01,-17.59489945111513
1995_1121,1993-03-01,13.97147168129241
1995_1121,1993-04-01,-35.77151335032369
1995_1121,1993-05-01,-58.81216918884401
1995_1121,1993-06-01,-13.928911454555763
1995_1121,1993-07-01,176.03223830051422
1995_1121,1993-08-01,58.39310774216905
1995_1121,1993-09-01,69.13441000819418
1995_1121,1993-10-01,25.26769334380405
1995_1121,1993-11-01,6.137419840386482
1995_1121,1993-12-01,-5.658483389493668
1995_1121,1994-01-01,-12.301230553689749
1995_1121,1994-02-01,-7.0393306946753995
1995_1121,1994-03-01,-0.8430604166270079
1995_1121,1994-04-01,5.216592194789232
1995_1121,1994-05-01,-37.533353345826214
1995_1121,1994-06-01,63.052872229634744
1995_1121,1994-07-01,130.4286543744413
1995_1121,1994-08-01,64.08189362436539
1995_1121,1994-09-01,47.45672822849588
1995_1121,1994-10-01,90.37023836255356
1995_1121,1994-11-01,29.371796830180653
1995_1121,1994-12-01,5.866737445879629
1995_1121,1995-01-01,3.6956842751118124
1995_1121,1995-02-01,-6.325040621888306
1995_1121,1995-03-01,1.1271323323291291
1995_1121,1995-04-01,-17.456200604377003
1995_1146,1992-06-01,23.86129891902745
1995_1146,1992-07-01,132.23827542792867
1995_1146,1992-08-01,97.85831610126571
1995_1146,1992-09-01,77.42039233497077
1995_1146,1992-10-01,-26.549441784861845
1995_1146,1992-11-01,9.247434463724002
1995_1146,1992-12-01,6.387025898810762
1995_1146,1993-01-01,-7.436526270789038
1995_1146,1993-02-01,-15.810151713300199
1995_1146,1993-03-01,14.901444904922531
1995_1146,1993-04-01,-12.493650054810132
1995_1146,1993-05-01,-41.32727784792891
1995_1146,1993-06-01,-3.497640657008109
1995_1146,1993-07-01,171.0819962022774
1995_1146,1993-08-01,86.06139012972373
1995_1146,1993-09-01,78.96465207595689
1995_1146,1993-10-01,22.081831387885227
1995_1146,1993-11-01,4.094534250942711
1995_1146,1993-12-01,-3.070346804953058
1995_1146,1994-01-01,-9.171273075853689
1995_1146,1994-02-01,-6.658463576136018
