GID,tif,median,percentile_95
2012_685,2012_685_rbr_w_offset.tif,299.62152099609375,501.7153015136719
2011_551,2011_551_rbr_w_offset.tif,293.8565368652344,477.5828552246094
1988_26,1988_26_rbr_w_offset.tif,54.69213104248047,218.55471801757812
2017_3696,2017_3696_rbr_w_offset.tif,273.57562255859375,479.52410888671875
1995_1419,1995_1419_rbr_w_offset.tif,286.4980163574219,453.43951416015625
1994_36,1994_36_rbr_w_offset.tif,-42.25016403198242,382.0948486328125
2008_291,2008_291_rbr_w_offset.tif,281.9763488769531,440.88775634765625
1999_434,1999_434_rbr_w_offset.tif,319.44573974609375,542.1715698242188
1989_1025,1989_1025_rbr_w_offset.tif,269.8135986328125,476.533447265625
1990_39,1990_39_rbr_w_offset.tif,243.1013946533203,439.80780029296875
1994_106,1994_106_rbr_w_offset.tif,234.66160583496094,367.1678161621094
2021_1898,2021_1898_rbr_w_offset.tif,325.4745178222656,448.4997253417969
1996_678,1996_678_rbr_w_offset.tif,189.11317443847656,391.3371887207031
1996_445,1996_445_rbr_w_offset.tif,46.82776641845703,379.9549255371094
1996_646,1996_646_rbr_w_offset.tif,108.0221176147461,337.84686279296875
2012_667,2012_667_rbr_w_offset.tif,249.81639099121094,423.2129821777344
1996_519,1996_519_rbr_w_offset.tif,99.93632507324219,321.1624450683594
2020_533,2020_533_rbr_w_offset.tif,242.99801635742188,418.7518615722656
2006_696,2006_696_rbr_w_offset.tif,217.7662353515625,353.6991882324219
2015_1071,2015_1071_rbr_w_offset.tif,277.47247314453125,437.6168518066406
1989_1243,1989_1243_rbr_w_offset.tif,205.47415161132812,442.2951965332031
1989_1147,1989_1147_rbr_w_offset.tif,332.9816589355469,506.0418701171875
1990_62,1990_62_rbr_w_offset.tif,272.5678405761719,440.1614685058594
2006_749,2006_749_rbr_w_offset.tif,120.623046875,246.15664672851562
1993_13,1993_13_rbr_w_offset.tif,-43.607337951660156,391.6739196777344
2015_1148,2015_1148_rbr_w_offset.tif,133.9261016845703,261.8050537109375
2013_848,2013_848_rbr_w_offset.tif,38.79539489746094,415.9398193359375
2002_718,2002_718_rbr_w_offset.tif,274.3736877441406,442.06475830078125
2011_737,2011_737_rbr_w_offset.tif,172.39122009277344,369.369873046875
2001_377,2001_377_rbr_w_offset.tif,425.372802734375,557.455078125
1988_43,1988_43_rbr_w_offset.tif,153.91619873046875,291.8016052246094
2015_1991,2015_1991_rbr_w_offset.tif,-15.5714111328125,113.79576873779297
2008_315,2008_315_rbr_w_offset.tif,233.45425415039062,384.1763000488281
2006_892,2006_892_rbr_w_offset.tif,-12.911757469177246,18.05013656616211
1991_119,1991_119_rbr_w_offset.tif,352.6525573730469,477.669677734375
1991_26,1991_26_rbr_w_offset.tif,401.6271057128906,533.6242065429688
2011_433,2011_433_rbr_w_offset.tif,277.0030822753906,471.8309631347656
2006_874,2006_874_rbr_w_offset.tif,183.59036254882812,335.62005615234375
1989_831,1989_831_rbr_w_offset.tif,301.634033203125,455.5852355957031
1994_94,1994_94_rbr_w_offset.tif,307.1706848144531,488.9164123535156
2011_728,2011_728_rbr_w_offset.tif,335.7494201660156,459.124267578125
2005_502,2005_502_rbr_w_offset.tif,241.03916931152344,389.6571044921875
1988_84,1988_84_rbr_w_offset.tif,249.70553588867188,442.29425048828125
1989_1365,1989_1365_rbr_w_offset.tif,290.87274169921875,417.2427062988281
1989_1166,1989_1166_rbr_w_offset.tif,368.3009948730469,518.3222045898438
1998_862,1998_862_rbr_w_offset.tif,4.942763328552246,360.5602111816406
2015_1157,2015_1157_rbr_w_offset.tif,155.3956298828125,283.59320068359375
2017_1738,2017_1738_rbr_w_offset.tif,203.42665100097656,402.0499267578125
2013_1195,2013_1195_rbr_w_offset.tif,307.83233642578125,429.1954650878906
1998_884,1998_884_rbr_w_offset.tif,10.010464668273926,371.4429931640625
1996_602,1996_602_rbr_w_offset.tif,192.84661865234375,418.9133605957031
1995_968,1995_968_rbr_w_offset.tif,171.74349975585938,463.547607421875
1990_26,1990_26_rbr_w_offset.tif,307.45819091796875,496.3675231933594
1990_18,1990_18_rbr_w_offset.tif,325.3946533203125,526.0128173828125
1996_667,1996_667_rbr_w_offset.tif,260.02288818359375,461.3251647949219
2012_724,2012_724_rbr_w_offset.tif,259.0475769042969,431.53662109375
1987_95,1987_95_rbr_w_offset.tif,305.0289306640625,473.0349426269531
2003_892,2003_892_rbr_w_offset.tif,-5.050009727478027,377.40478515625
1996_464,1996_464_rbr_w_offset.tif,73.99356079101562,406.91253662109375
1996_659,1996_659_rbr_w_offset.tif,202.10934448242188,417.2181396484375
2020_372,2020_372_rbr_w_offset.tif,277.1455078125,481.97705078125
2002_665,2002_665_rbr_w_offset.tif,137.20726013183594,307.4279479980469
2015_1035,2015_1035_rbr_w_offset.tif,220.1611328125,352.2227783203125
2014_1475,2014_1475_rbr_w_offset.tif,202.16616821289062,346.8064880371094
1989_1004,1989_1004_rbr_w_offset.tif,331.8487854003906,538.7711791992188
1996_585,1996_585_rbr_w_offset.tif,156.83079528808594,475.3155517578125
2012_1057,2012_1057_rbr_w_offset.tif,6.744378089904785,32.776268005371094
1995_1107,1995_1107_rbr_w_offset.tif,115.1556625366211,451.9382629394531
1989_854,1989_854_rbr_w_offset.tif,327.38848876953125,473.6565246582031
1991_84,1991_84_rbr_w_offset.tif,159.14797973632812,271.8137512207031
2010_883,2010_883_rbr_w_offset.tif,161.93540954589844,417.71063232421875
2011_375,2011_375_rbr_w_offset.tif,362.9303283691406,558.9119873046875
1995_1406,1995_1406_rbr_w_offset.tif,340.41986083984375,498.1112060546875
1995_1203,1995_1203_rbr_w_offset.tif,188.8463897705078,469.4411315917969
1989_1276,1989_1276_rbr_w_offset.tif,323.1383361816406,446.2986145019531
1989_1075,1989_1075_rbr_w_offset.tif,240.75723266601562,401.0638732910156
2020_538,2020_538_rbr_w_offset.tif,101.96185302734375,389.7138977050781
1996_628,1996_628_rbr_w_offset.tif,140.81985473632812,439.1685485839844
1998_890,1998_890_rbr_w_offset.tif,-35.74734115600586,0.04339488223195076
1996_616,1996_616_rbr_w_offset.tif,107.19668579101562,523.5064697265625
2015_957,2015_957_rbr_w_offset.tif,194.74046325683594,440.393798828125
2006_599,2006_599_rbr_w_offset.tif,191.29763793945312,329.569091796875
2006_742,2006_742_rbr_w_offset.tif,38.18562698364258,154.86203002929688
1993_26,1993_26_rbr_w_offset.tif,272.0502014160156,413.0030822753906
1989_922,1989_922_rbr_w_offset.tif,226.40933227539062,394.61700439453125
1988_90,1988_90_rbr_w_offset.tif,169.43621826171875,362.7472839355469
2023_1640,2023_1640_rbr_w_offset.tif,59.33000183105469,347.6138610839844
1988_76,1988_76_rbr_w_offset.tif,215.26776123046875,477.1591796875
1995_1097,1995_1097_rbr_w_offset.tif,118.941162109375,440.2837829589844
2011_438,2011_438_rbr_w_offset.tif,290.1955261230469,456.5434875488281
2011_605,2011_605_rbr_w_offset.tif,387.9683532714844,512.4931030273438
2023_169,2023_169_rbr_w_offset.tif,222.32693481445312,362.04534912109375
1995_1412,1995_1412_rbr_w_offset.tif,40.69295883178711,456.2181701660156
1989_947,1989_947_rbr_w_offset.tif,266.45257568359375,424.7820739746094
2023_1625,2023_1625_rbr_w_offset.tif,-13.246912002563477,476.2425537109375
1988_153,1988_153_rbr_w_offset.tif,0.0,277.01007080078125
2005_492,2005_492_rbr_w_offset.tif,185.41363525390625,327.19744873046875
1995_1113,1995_1113_rbr_w_offset.tif,257.23150634765625,439.7096252441406
1989_1213,1989_1213_rbr_w_offset.tif,229.898681640625,352.4764709472656
2012_1043,2012_1043_rbr_w_offset.tif,159.69183349609375,295.27191162109375
1996_394,1996_394_rbr_w_offset.tif,283.4803161621094,430.7720947265625
1996_549,1996_549_rbr_w_offset.tif,366.39520263671875,551.5581665039062
1999_705,1999_705_rbr_w_offset.tif,324.4207763671875,513.951171875
2002_575,2002_575_rbr_w_offset.tif,48.18424606323242,389.8811340332031
1987_67,1987_67_rbr_w_offset.tif,262.9787292480469,427.68536376953125
1992_9,1992_9_rbr_w_offset.tif,275.8283386230469,463.67169189453125
2024_636,2024_636_rbr_w_offset.tif,285.3103332519531,397.1703796386719
1996_451,1996_451_rbr_w_offset.tif,279.85394287109375,467.02410888671875
1996_652,1996_652_rbr_w_offset.tif,177.6258544921875,401.0069885253906
2019_608,2019_608_rbr_w_offset.tif,228.9194793701172,430.528564453125
1989_1108,1989_1108_rbr_w_offset.tif,309.3658447265625,534.7581787109375
2012_1062,2012_1062_rbr_w_offset.tif,-60.15180206298828,343.8284912109375
2017_2423,2017_2423_rbr_w_offset.tif,101.93803405761719,353.544921875
2017_1452,2017_1452_rbr_w_offset.tif,133.0306396484375,377.8089904785156
1995_906,1995_906_rbr_w_offset.tif,303.13275146484375,485.29925537109375
2017_1689,2017_1689_rbr_w_offset.tif,333.9114074707031,482.9136047363281
2020_347,2020_347_rbr_w_offset.tif,247.45059204101562,458.8243408203125
1996_568,1996_568_rbr_w_offset.tif,265.146484375,458.9481201171875
2021_2320,2021_2320_rbr_w_offset.tif,308.5043640136719,516.1769409179688
2009_1239,2009_1239_rbr_w_offset.tif,143.61358642578125,295.51861572265625
2018_519,2018_519_rbr_w_offset.tif,173.376220703125,370.2615966796875
1994_79,1994_79_rbr_w_offset.tif,338.43212890625,509.37060546875
2006_886,2006_886_rbr_w_offset.tif,256.3255615234375,385.66961669921875
1992_43,1992_43_rbr_w_offset.tif,312.7129211425781,468.49737548828125
1987_8,1987_8_rbr_w_offset.tif,53.6131706237793,238.4385528564453
1988_69,1988_69_rbr_w_offset.tif,237.0012664794922,393.09967041015625
2011_723,2011_723_rbr_w_offset.tif,113.64498901367188,392.5472412109375
2001_363,2001_363_rbr_w_offset.tif,314.24981689453125,471.8327941894531
2024_497,2024_497_rbr_w_offset.tif,255.92417907714844,414.519287109375
1990_90,1990_90_rbr_w_offset.tif,323.1681823730469,475.1759338378906
2002_732,2002_732_rbr_w_offset.tif,24.87161636352539,328.9034423828125
2017_2541,2017_2541_rbr_w_offset.tif,221.58563232421875,383.6203308105469
1998_869,1998_869_rbr_w_offset.tif,6.332713603973389,52.75571060180664
1990_48,1990_48_rbr_w_offset.tif,259.050537109375,492.0967712402344
1989_1054,1989_1054_rbr_w_offset.tif,310.9906311035156,491.9108581542969
1989_1452,1989_1452_rbr_w_offset.tif,289.1261901855469,490.98779296875
2006_682,2006_682_rbr_w_offset.tif,155.43270874023438,294.1950378417969
2020_527,2020_527_rbr_w_offset.tif,224.78579711914062,454.2173156738281
1995_1315,1995_1315_rbr_w_offset.tif,124.05461883544922,246.62608337402344
2021_297,2021_297_rbr_w_offset.tif,124.0754165649414,243.2989044189453
1991_73,1991_73_rbr_w_offset.tif,345.2615051269531,476.9051513671875
1989_845,1989_845_rbr_w_offset.tif,306.4986267089844,452.7872314453125
2017_3698,2017_3698_rbr_w_offset.tif,-20.159133911132812,328.75927734375
1998_612,1998_612_rbr_w_offset.tif,189.33938598632812,345.6678466796875
1988_16,1988_16_rbr_w_offset.tif,-14.878944396972656,208.55441284179688
1995_1417,1995_1417_rbr_w_offset.tif,117.71835327148438,316.181640625
1995_1212,1995_1212_rbr_w_offset.tif,-28.085731506347656,403.192138671875
1996_493,1996_493_rbr_w_offset.tif,369.009765625,566.6475219726562
1989_1112,1989_1112_rbr_w_offset.tif,302.08843994140625,444.0071105957031
1990_37,1990_37_rbr_w_offset.tif,253.33251953125,415.314697265625
2017_1772,2017_1772_rbr_w_offset.tif,255.453125,378.929443359375
2017_2106,2017_2106_rbr_w_offset.tif,273.8499450683594,482.84442138671875
2017_1794,2017_1794_rbr_w_offset.tif,239.9000244140625,403.9092712402344
2002_570,2002_570_rbr_w_offset.tif,-49.88390350341797,350.8260498046875
1999_700,1999_700_rbr_w_offset.tif,30.52875518798828,255.0943603515625
2003_883,2003_883_rbr_w_offset.tif,140.8908233642578,257.787353515625
2000_532,2000_532_rbr_w_offset.tif,4.766670227050781,96.23090362548828
1996_391,1996_391_rbr_w_offset.tif,295.379638671875,467.5833740234375
1998_873,1998_873_rbr_w_offset.tif,345.50994873046875,519.0148315429688
1989_1149,1989_1149_rbr_w_offset.tif,240.3253173828125,495.3218078613281
2006_747,2006_747_rbr_w_offset.tif,149.4217529296875,279.3374328613281
2015_1178,2015_1178_rbr_w_offset.tif,264.8503112792969,362.72576904296875
2002_716,2002_716_rbr_w_offset.tif,137.96109008789062,351.3079528808594
2013_1184,2013_1184_rbr_w_offset.tif,136.31979370117188,378.8287658691406
1998_895,1998_895_rbr_w_offset.tif,320.3644104003906,448.6147155761719
1996_529,1996_529_rbr_w_offset.tif,169.13685607910156,404.6537170410156
2012_669,2012_669_rbr_w_offset.tif,181.4405975341797,329.1221008300781
1996_517,1996_517_rbr_w_offset.tif,205.0471649169922,430.70751953125
2006_698,2006_698_rbr_w_offset.tif,236.71034240722656,330.0137023925781
2020_338,2020_338_rbr_w_offset.tif,152.5880584716797,275.8632507324219
2017_2883,2017_2883_rbr_w_offset.tif,339.6308288574219,465.10479736328125
1998_595,1998_595_rbr_w_offset.tif,-67.19425201416016,370.483642578125
1986_43,1986_43_rbr_w_offset.tif,280.555419921875,393.74603271484375
2001_379,2001_379_rbr_w_offset.tif,319.5479736328125,458.7772521972656
2011_739,2011_739_rbr_w_offset.tif,238.17465209960938,490.7770080566406
1995_1092,1995_1092_rbr_w_offset.tif,254.00579833984375,455.00506591796875
2011_504,2011_504_rbr_w_offset.tif,184.8308563232422,545.64697265625
1988_73,1988_73_rbr_w_offset.tif,273.5586853027344,497.24102783203125
2011_726,2011_726_rbr_w_offset.tif,348.09814453125,514.8693237304688
2001_366,2001_366_rbr_w_offset.tif,7.631096839904785,275.7301940917969
1998_668,1998_668_rbr_w_offset.tif,178.04714965820312,290.13946533203125
2001_380,2001_380_rbr_w_offset.tif,294.6993103027344,472.27685546875
2019_1524,2019_1524_rbr_w_offset.tif,214.86074829101562,422.46148681640625
2018_342,2018_342_rbr_w_offset.tif,285.491943359375,467.10333251953125
1992_46,1992_46_rbr_w_offset.tif,280.7973327636719,469.16259765625
2006_883,2006_883_rbr_w_offset.tif,-71.29842376708984,76.80793762207031
1991_108,1991_108_rbr_w_offset.tif,-11.975842475891113,38.34653854370117
2006_687,2006_687_rbr_w_offset.tif,198.41751098632812,318.740478515625
1989_1457,1989_1457_rbr_w_offset.tif,269.22222900390625,435.85430908203125
1990_73,1990_73_rbr_w_offset.tif,268.2742919921875,486.2345886230469
1989_1156,1989_1156_rbr_w_offset.tif,-63.758880615234375,318.75628662109375
2013_859,2013_859_rbr_w_offset.tif,289.1404724121094,446.14044189453125
2002_737,2002_737_rbr_w_offset.tif,312.5344543457031,462.0143737792969
2006_583,2006_583_rbr_w_offset.tif,193.60076904296875,303.62567138671875
1996_431,1996_431_rbr_w_offset.tif,237.98727416992188,465.2424011230469
2024_492,2024_492_rbr_w_offset.tif,333.2779846191406,459.0930480957031
2002_655,2002_655_rbr_w_offset.tif,349.0377197265625,552.6758422851562
2021_1968,2021_1968_rbr_w_offset.tif,297.52923583984375,435.74871826171875
2006_604,2006_604_rbr_w_offset.tif,197.3846893310547,307.0754699707031
2012_1059,2012_1059_rbr_w_offset.tif,217.08631896972656,415.4849853515625
2009_448,2009_448_rbr_w_offset.tif,287.7769775390625,492.82574462890625
2006_703,2006_703_rbr_w_offset.tif,212.23362731933594,303.57757568359375
1996_657,1996_657_rbr_w_offset.tif,101.49317932128906,384.10260009765625
1996_454,1996_454_rbr_w_offset.tif,253.85891723632812,424.1968078613281
1988_37,1988_37_rbr_w_offset.tif,166.24664306640625,336.23870849609375
1989_985,1989_985_rbr_w_offset.tif,284.36907958984375,477.81280517578125
1995_1408,1995_1408_rbr_w_offset.tif,175.1204376220703,426.4826354980469
1989_864,1989_864_rbr_w_offset.tif,343.15655517578125,542.0919189453125
2021_1169,2021_1169_rbr_w_offset.tif,346.5652160644531,496.51904296875
2005_488,2005_488_rbr_w_offset.tif,242.33163452148438,431.08001708984375
2002_723,2002_723_rbr_w_offset.tif,287.6109313964844,457.5060119628906
1993_16,1993_16_rbr_w_offset.tif,-2.209036111831665,371.8531188964844
2017_2252,2017_2252_rbr_w_offset.tif,355.3752746582031,515.3911743164062
2006_693,2006_693_rbr_w_offset.tif,171.48341369628906,417.2150573730469
2018_2807,2018_2807_rbr_w_offset.tif,95.82142639160156,250.0041961669922
2020_536,2020_536_rbr_w_offset.tif,269.3260192871094,445.5711669921875
2012_662,2012_662_rbr_w_offset.tif,251.70114135742188,398.1185302734375
2000_367,2000_367_rbr_w_offset.tif,266.9566345214844,394.0126953125
2006_871,2006_871_rbr_w_offset.tif,150.38687133789062,241.0010528564453
1998_745,1998_745_rbr_w_offset.tif,39.04572677612305,183.71200561523438
1998_578,1998_578_rbr_w_offset.tif,293.97430419921875,426.55242919921875
2023_159,2023_159_rbr_w_offset.tif,311.530517578125,454.93505859375
2003_708,2003_708_rbr_w_offset.tif,283.0002746582031,509.7997131347656
1994_56,1994_56_rbr_w_offset.tif,259.73388671875,417.77191162109375
1995_1146,1995_1146_rbr_w_offset.tif,290.5295104980469,445.4937744140625
1995_1041,1995_1041_rbr_w_offset.tif,83.38607788085938,463.7492370605469
2015_1994,2015_1994_rbr_w_offset.tif,155.80665588378906,379.43292236328125
2018_2101,2018_2101_rbr_w_offset.tif,236.9263916015625,401.857666015625
2001_372,2001_372_rbr_w_offset.tif,440.4439392089844,530.3851318359375
2011_453,2011_453_rbr_w_offset.tif,257.2933349609375,526.0862426757812
2018_2063,2018_2063_rbr_w_offset.tif,140.7615203857422,458.0386962890625
1994_33,1994_33_rbr_w_offset.tif,247.12384033203125,408.2729797363281
1998_619,1998_619_rbr_w_offset.tif,334.5760803222656,463.3067626953125
2003_469,2003_469_rbr_w_offset.tif,267.1761474609375,482.2243957519531
2003_888,2003_888_rbr_w_offset.tif,84.53248596191406,291.78155517578125
2002_545,2002_545_rbr_w_offset.tif,9.70215892791748,391.57598876953125
2006_729,2006_729_rbr_w_offset.tif,276.1241455078125,421.8132629394531
1996_498,1996_498_rbr_w_offset.tif,152.5400848388672,444.47601318359375
2000_539,2000_539_rbr_w_offset.tif,105.98656463623047,286.7041931152344
2002_641,2002_641_rbr_w_offset.tif,28.507020950317383,419.9198913574219
1996_579,1996_579_rbr_w_offset.tif,274.70947265625,452.45843505859375
2012_1052,2012_1052_rbr_w_offset.tif,5.04717493057251,358.7381896972656
1996_580,1996_580_rbr_w_offset.tif,259.5867919921875,448.4704284667969
2002_686,2002_686_rbr_w_offset.tif,180.05221557617188,312.00946044921875
1996_558,1996_558_rbr_w_offset.tif,306.02276611328125,464.4900207519531
2012_721,2012_721_rbr_w_offset.tif,342.363037109375,495.5943298339844
2017_1780,2017_1780_rbr_w_offset.tif,189.52932739257812,383.87982177734375
1999_714,1999_714_rbr_w_offset.tif,-4.046627998352051,23.826921463012695
2006_708,2006_708_rbr_w_offset.tif,162.47584533691406,311.9829406738281
1989_1305,1989_1305_rbr_w_offset.tif,0.0,0.0
1996_487,1996_487_rbr_w_offset.tif,143.6186981201172,455.5594482421875
1987_76,1987_76_rbr_w_offset.tif,209.52757263183594,379.25335693359375
2009_443,2009_443_rbr_w_offset.tif,334.34490966796875,494.7912292480469
1989_1106,1989_1106_rbr_w_offset.tif,-55.223411560058594,188.8152313232422
2018_1731,2018_1731_rbr_w_offset.tif,173.214111328125,315.83905029296875
1995_1403,1995_1403_rbr_w_offset.tif,347.0862731933594,549.1966552734375
2023_1634,2023_1634_rbr_w_offset.tif,274.1717529296875,430.2744140625
2011_472,2011_472_rbr_w_offset.tif,356.3726501464844,486.2161865234375
1986_32,1986_32_rbr_w_offset.tif,273.44580078125,481.0798034667969
1991_67,1991_67_rbr_w_offset.tif,222.10800170898438,387.3508605957031
1991_59,1991_59_rbr_w_offset.tif,268.6930236816406,419.3929748535156
1992_16,1992_16_rbr_w_offset.tif,285.9996337890625,399.5502624511719
1992_28,1992_28_rbr_w_offset.tif,308.0721435546875,426.59814453125
1995_1102,1995_1102_rbr_w_offset.tif,241.2111358642578,432.7891845703125
1988_81,1988_81_rbr_w_offset.tif,220.49241638183594,474.6177062988281
1998_663,1998_663_rbr_w_offset.tif,320.3045959472656,467.81927490234375
2001_353,2001_353_rbr_w_offset.tif,66.86328125,207.2716064453125
2003_717,2003_717_rbr_w_offset.tif,262.0706787109375,458.34576416015625
1998_581,1998_581_rbr_w_offset.tif,246.368896484375,394.9344177246094
2018_2019,2018_2019_rbr_w_offset.tif,265.9903564453125,465.2850646972656
1986_57,1986_57_rbr_w_offset.tif,254.647705078125,417.9457092285156
2006_888,2006_888_rbr_w_offset.tif,70.42412567138672,188.2666015625
1995_953,1995_953_rbr_w_offset.tif,244.22357177734375,433.8627014160156
2015_1055,2015_1055_rbr_w_offset.tif,243.55029296875,362.38836669921875
2000_543,2000_543_rbr_w_offset.tif,-32.827537536621094,386.539306640625
2020_529,2020_529_rbr_w_offset.tif,150.08026123046875,402.0306701660156
1998_881,1998_881_rbr_w_offset.tif,-4.0783820152282715,451.989990234375
1996_639,1996_639_rbr_w_offset.tif,155.56019592285156,395.59527587890625
2006_588,2006_588_rbr_w_offset.tif,219.26010131835938,368.95404052734375
2003_814,2003_814_rbr_w_offset.tif,153.76705932617188,359.5310363769531
1999_391,1999_391_rbr_w_offset.tif,288.4201354980469,431.7679138183594
1998_867,1998_867_rbr_w_offset.tif,12.539377212524414,52.160648345947266
1998_859,1998_859_rbr_w_offset.tif,133.55914306640625,382.7200927734375
1991_63,1991_63_rbr_w_offset.tif,314.2048034667969,465.3436279296875
1995_1106,1995_1106_rbr_w_offset.tif,100.25043487548828,363.1441955566406
2018_710,2018_710_rbr_w_offset.tif,247.41407775878906,415.4073181152344
1995_1407,1995_1407_rbr_w_offset.tif,301.69873046875,452.8270263671875
2003_671,2003_671_rbr_w_offset.tif,293.4479064941406,457.00457763671875
2011_374,2011_374_rbr_w_offset.tif,319.794677734375,480.3149719238281
1988_38,1988_38_rbr_w_offset.tif,167.00250244140625,303.2220764160156
2010_882,2010_882_rbr_w_offset.tif,184.79446411132812,385.52740478515625
2003_893,2003_893_rbr_w_offset.tif,83.70639038085938,346.82489013671875
2017_2128,2017_2128_rbr_w_offset.tif,114.83740997314453,322.5060729980469
1987_72,1987_72_rbr_w_offset.tif,1.1342560052871704,49.30189514160156
1990_27,1990_27_rbr_w_offset.tif,290.41363525390625,415.8453674316406
1990_19,1990_19_rbr_w_offset.tif,253.05323791503906,445.43646240234375
1998_901,1998_901_rbr_w_offset.tif,387.409423828125,472.99066162109375
1989_1005,1989_1005_rbr_w_offset.tif,374.4764709472656,534.71923828125
2012_1056,2012_1056_rbr_w_offset.tif,259.1387023925781,392.3500061035156
1996_584,1996_584_rbr_w_offset.tif,319.3746643066406,503.6927795410156
2002_664,2002_664_rbr_w_offset.tif,188.47340393066406,317.3226013183594
1996_359,1996_359_rbr_w_offset.tif,277.9906311035156,452.77386474609375
2002_467,2002_467_rbr_w_offset.tif,180.4244384765625,367.3151550292969
1996_562,1996_562_rbr_w_offset.tif,350.3086242675781,554.4208984375
1998_885,1998_885_rbr_w_offset.tif,196.30116271972656,368.346435546875
2002_738,2002_738_rbr_w_offset.tif,252.080322265625,438.8740234375
2013_1194,2013_1194_rbr_w_offset.tif,174.980712890625,361.51239013671875
1987_29,1987_29_rbr_w_offset.tif,384.8547058105469,538.7470703125
1989_1364,1989_1364_rbr_w_offset.tif,361.4682922363281,511.2171325683594
1987_17,1987_17_rbr_w_offset.tif,165.37136840820312,391.46881103515625
2009_320,2009_320_rbr_w_offset.tif,281.8983154296875,429.3515930175781
2006_688,2006_688_rbr_w_offset.tif,219.31744384765625,364.1922302246094
1989_1285,1989_1285_rbr_w_offset.tif,271.0955505371094,389.26629638671875
1996_507,1996_507_rbr_w_offset.tif,301.84954833984375,532.4555053710938
2003_713,2003_713_rbr_w_offset.tif,285.7939758300781,497.885498046875
1994_73,1994_73_rbr_w_offset.tif,106.23785400390625,458.4317321777344
2001_288,2001_288_rbr_w_offset.tif,2.4692506790161133,226.72679138183594
1992_49,1992_49_rbr_w_offset.tif,270.0856018066406,432.63360595703125
1995_1267,1995_1267_rbr_w_offset.tif,95.12747192382812,335.24334716796875
1988_85,1988_85_rbr_w_offset.tif,0.0,0.0
2001_357,2001_357_rbr_w_offset.tif,0.227413147687912,52.62959671020508
2001_369,2001_369_rbr_w_offset.tif,350.6378173828125,477.065673828125
1995_1045,1995_1045_rbr_w_offset.tif,300.6573181152344,529.564453125
2015_1990,2015_1990_rbr_w_offset.tif,257.45751953125,483.2552185058594
1989_928,1989_928_rbr_w_offset.tif,384.3290100097656,510.9046325683594
1988_42,1988_42_rbr_w_offset.tif,226.12594604492188,334.2166748046875
2003_635,2003_635_rbr_w_offset.tif,242.7914581298828,417.2598876953125
2011_736,2011_736_rbr_w_offset.tif,280.82611083984375,454.2413330078125
2001_376,2001_376_rbr_w_offset.tif,254.83084106445312,533.8984985351562
1995_1399,1995_1399_rbr_w_offset.tif,-82.1142807006836,387.666259765625
2011_432,2011_432_rbr_w_offset.tif,368.0513000488281,534.8213500976562
2021_1321,2021_1321_rbr_w_offset.tif,251.75584411621094,444.8019714355469
1998_741,1998_741_rbr_w_offset.tif,198.11891174316406,360.3493347167969
2018_90,2018_90_rbr_w_offset.tif,240.4773406982422,377.2289123535156
2023_185,2023_185_rbr_w_offset.tif,203.55911254882812,348.2667236328125
2006_893,2006_893_rbr_w_offset.tif,178.8082733154297,339.33587646484375
1989_1041,1989_1041_rbr_w_offset.tif,281.4619140625,452.4237365722656
1989_1242,1989_1242_rbr_w_offset.tif,376.06982421875,521.9053955078125
1995_948,1995_948_rbr_w_offset.tif,126.0205307006836,331.08001708984375
2006_671,2006_671_rbr_w_offset.tif,126.17073059082031,273.1836853027344
2020_309,2020_309_rbr_w_offset.tif,222.33253479003906,426.86053466796875
1996_725,1996_725_rbr_w_offset.tif,332.1806335449219,510.10333251953125
1996_526,1996_526_rbr_w_offset.tif,63.989891052246094,151.86083984375
1996_622,1996_622_rbr_w_offset.tif,-57.085121154785156,237.28211975097656
2024_482,2024_482_rbr_w_offset.tif,376.12628173828125,560.7789916992188
2002_727,2002_727_rbr_w_offset.tif,190.02561950683594,413.74072265625
2006_748,2006_748_rbr_w_offset.tif,144.85690307617188,249.85154724121094
2017_1726,2017_1726_rbr_w_offset.tif,196.18687438964844,322.5740966796875
1989_1146,1989_1146_rbr_w_offset.tif,271.691650390625,459.1102600097656
1990_63,1990_63_rbr_w_offset.tif,239.74513244628906,378.0181884765625
1989_1024,1989_1024_rbr_w_offset.tif,266.83892822265625,432.08380126953125
2012_1049,2012_1049_rbr_w_offset.tif,296.5364074707031,418.7860412597656
1989_1219,1989_1219_rbr_w_offset.tif,296.88153076171875,473.9996337890625
2006_614,2006_614_rbr_w_offset.tif,206.62742614746094,388.7013244628906
1999_435,1999_435_rbr_w_offset.tif,292.19293212890625,501.1242370605469
2002_645,2002_645_rbr_w_offset.tif,8.679550170898438,408.89154052734375
2012_704,2012_704_rbr_w_offset.tif,279.4861145019531,468.7401123046875
2002_742,2002_742_rbr_w_offset.tif,238.85110473632812,403.0384216308594
2002_599,2002_599_rbr_w_offset.tif,139.92433166503906,458.31768798828125
1990_38,1990_38_rbr_w_offset.tif,0.0,337.4526672363281
1989_1320,1989_1320_rbr_w_offset.tif,210.3135986328125,404.1726989746094
1989_1123,1989_1123_rbr_w_offset.tif,279.4217529296875,428.8185119628906
1995_1418,1995_1418_rbr_w_offset.tif,321.9930419921875,511.10247802734375
1988_19,1988_19_rbr_w_offset.tif,263.453125,454.5401611328125
2017_3697,2017_3697_rbr_w_offset.tif,-23.487228393554688,-1.4265098571777344
