GID,ecoregion,YEAR,fire_cause,size_ha,lon,lat,start_date,end_date,ecoregion_lvl,PRESCRI
1995_996,Big Trout Lake,1995,Natural,3103.08676077,-89.8064027837081,53.2230243451029,1995-06-15,1995-06-26,1,
1986_60,Big Trout Lake,1986,Natural,124.52548191,-93.744136186911,53.4311996572307,1986-06-04,1986-06-28,1,
2005_427,Big Trout Lake,2005,Natural,92.0006615541,-89.5423744987371,52.3248782319662,2005-07-14,2005-07-16,1,
2005_463,Big Trout Lake,2005,Natural,235.853367233,-88.4256872070522,51.4837659189542,2005-08-07,2005-08-31,1,
2003_889,Big Trout Lake,2003,Natural,229.071455375,-87.5528319271883,52.5618965613936,2003-08-16,2003-09-22,1,
1995_1031,Big Trout Lake,1995,Natural,4534.38325898,-90.9572721631791,52.9818485632671,1995-06-13,1995-07-10,1,
1995_1032,Big Trout Lake,1995,Natural,637.687902766,-90.3316053944338,52.9184564924364,1995-06-13,1995-07-04,1,
1995_1033,Big Trout Lake,1995,Natural,6941.66327244,-87.9969334171335,52.7370988680612,1995-06-02,1995-06-19,1,
1995_1036,Big Trout Lake,1995,Natural,4077.64161655,-89.6945576690938,52.8637975882621,1995-06-02,1995-06-03,1,
1995_1041,Big Trout Lake,1995,Natural,8716.95123958,-89.5693700364282,52.750641640219,1995-05-30,1995-06-26,1,
1995_1045,Big Trout Lake,1995,Natural,2714.14762726,-92.8422354978642,52.849542576985,1995-06-19,1995-06-20,1,
2000_371,Big Trout Lake,2000,Natural,188.733227189,-89.8198274301256,52.4092545016555,2000-07-30,2000-08-18,1,
1991_119,Big Trout Lake,1991,Natural,2616.45355988,-87.9736948844631,53.5822274321496,1991-08-11,1991-08-13,1,
1991_120,Big Trout Lake,1991,Natural,6485.75785351,-87.6363480343806,53.6046496807954,1991-07-02,1991-07-29,1,
2000_538,Big Trout Lake,2000,Natural,24.053235459,-86.7249952352035,52.5844345807576,2000-07-31,2000-08-26,1,
1995_1079,Big Trout Lake,1995,Natural,7586.15457023,-90.0667129165018,52.3587980563328,1995-06-13,1995-07-04,1,
2003_466,Big Trout Lake,2003,Undetermined,2089.30194374,-90.6527434536836,54.5658629853559,2003-06-19,2003-06-23,1,
2003_468,Big Trout Lake,2003,Undetermined,2120.97111635,-92.1114315341769,54.5950897932481,2003-08-16,2003-09-09,1,
2003_469,Big Trout Lake,2003,Undetermined,143.479527185,-91.92965191404,54.6133778396634,2003-06-21,2003-06-22,1,
2003_485,Big Trout Lake,2003,Undetermined,637.275945831,-92.3077006886426,54.4085872962367,2003-08-18,2003-09-10,1,
2003_501,Big Trout Lake,2003,Undetermined,173.462280632,-91.4899209152421,54.2587068123691,2003-08-18,2003-08-19,1,
2003_518,Big Trout Lake,2003,Undetermined,1383.94740059,-91.6743684734518,54.0896280462979,2003-08-18,2003-08-20,1,
2003_532,Big Trout Lake,2003,Natural,867.274293082,-89.5269578081326,53.8776120480478,2003-06-22,2003-06-24,1,
2003_537,Big Trout Lake,2003,Natural,278.480746562,-90.6773404561367,53.8926143628954,2003-08-17,2003-08-18,1,
1999_406,Big Trout Lake,1999,Natural,4774.73113847,-93.0795222276279,53.5147625664052,1999-05-31,1999-06-20,1,
2003_569,Big Trout Lake,2003,Natural,3605.27788837,-90.7592019561026,53.6399097089175,2003-06-22,2003-06-25,1,
2003_585,Big Trout Lake,2003,Natural,930.276411183,-93.7446203542013,53.6193264587287,2003-08-17,2003-09-30,1,
2003_635,Big Trout Lake,2003,Natural,18993.0641192,-94.2029838196599,53.0090186053,2003-06-20,2003-06-25,1,
1989_1342,Big Trout Lake,1989,Natural,699.848036616,-87.0862021140502,52.2950109954822,1989-06-18,1989-07-13,1,
1999_433,Big Trout Lake,1999,Natural,4011.78303547,-90.6332523649139,52.4031944453817,1999-05-29,1999-06-06,1,
1996_525,Big Trout Lake,1996,Natural,9274.38034769,-87.3395390751092,52.0572799184399,1996-06-13,1996-06-19,1,
1989_1364,Big Trout Lake,1989,Natural,8785.44055743,-89.9264430266,52.6020414833308,1989-06-20,1989-07-13,1,
1999_437,Big Trout Lake,1999,Natural,463.357799289,-89.2264207995524,52.2445264340199,1999-05-28,1999-07-09,1,
2003_717,Big Trout Lake,2003,Undetermined,249.906322664,-87.7825788695431,51.6418593437982,2003-06-15,2003-06-25,1,
1989_1368,Big Trout Lake,1989,Natural,2626.77119356,-88.8468130659996,52.1577852496206,1989-07-19,1989-07-23,1,
1990_61,Big Trout Lake,1990,Natural,13959.7736326,-87.3458242106774,52.7054923335422,1990-07-23,1990-08-23,1,
1989_1377,Big Trout Lake,1989,Natural,167.772355987,-86.4164824320326,52.8752273710267,1989-07-26,1989-08-23,1,
1990_63,Big Trout Lake,1990,Natural,414.474723274,-90.1767849735917,53.0596646908409,1990-08-21,1990-08-25,1,
1996_544,Big Trout Lake,1996,Natural,2477.1510509,-88.4845546216505,51.786393997298,1996-06-13,1996-06-19,1,
1999_702,Big Trout Lake,1999,Natural,102.860444416,-90.2708491404065,53.1082557001001,1999-08-20,1999-09-10,1,
1996_551,Big Trout Lake,1996,Natural,4086.40932024,-88.0537371879798,51.5860649184784,1996-06-13,1996-06-19,1,
1990_74,Big Trout Lake,1990,Natural,4846.94597032,-87.676687809936,53.1272764103903,1990-08-02,1990-08-24,1,
1999_712,Big Trout Lake,1999,Natural,426.032275312,-88.9746322176906,53.85938107138,1999-08-31,1999-09-10,1,
1999_714,Big Trout Lake,1999,Natural,82.6030673467,-89.1159628995004,54.1151350290244,1999-08-29,1999-09-17,1,
1991_79,Big Trout Lake,1991,Natural,971.844016452,-90.6861194508746,52.6407347070857,1991-08-11,1991-08-14,1,
2003_891,Big Trout Lake,2003,Natural,81.1409783712,-87.2732311452715,53.3395629218697,2003-07-15,2003-09-22,1,
2003_892,Big Trout Lake,2003,Natural,61.1584413424,-89.3630193490062,53.5889771943502,2003-08-20,2003-08-30,1,
2003_893,Big Trout Lake,2003,Natural,127.914745077,-87.6513753607035,53.5315854796657,2003-08-16,2003-09-22,1,
1998_583,Big Trout Lake,1998,Natural,643.186702672,-89.2329012503326,53.9768211044092,1998-07-05,1998-08-04,1,
1996_580,Big Trout Lake,1996,Natural,548.153052083,-87.7777240703593,50.8032974829513,1996-06-14,1996-06-18,1,
1989_789,Big Trout Lake,1989,Natural,187.654759823,-86.6707958539375,52.2790451091011,1989-06-18,1989-07-13,1,
2003_898,Big Trout Lake,2003,Natural,994.863718272,-90.1400709297439,54.4353564057909,2003-06-17,2003-07-12,1,
1998_597,Big Trout Lake,1998,Natural,301.087814975,-88.5429629249414,53.7400971390329,1998-07-05,1998-08-02,1,
1998_605,Big Trout Lake,1998,Natural,1808.36704669,-92.5681864517438,53.8289149465087,1998-06-27,1998-07-10,1,
1998_610,Big Trout Lake,1998,Natural,632.547144425,-88.081795658579,53.5104362736183,1998-07-10,1998-07-11,1,
2002_462,Big Trout Lake,2002,Natural,12774.5449348,-89.4777988737694,54.1603185015591,2002-07-02,2002-07-11,1,
1995_1406,Big Trout Lake,1995,Natural,802.913362358,-91.724417511397,52.4824590341947,1995-06-18,1995-07-04,1,
1998_618,Big Trout Lake,1998,Natural,1338.06660221,-90.9488949128789,53.5862412494654,1998-07-07,1998-08-04,1,
1995_1408,Big Trout Lake,1995,Natural,115.945739177,-90.9035278871935,52.4913177548809,1995-06-14,1995-06-26,1,
1995_1409,Big Trout Lake,1995,Natural,2139.07339885,-89.7786411998587,52.5098221893512,1995-06-14,1995-07-04,1,
1998_650,Big Trout Lake,1998,Natural,498.627667566,-87.4589762758575,52.6304636694428,1998-07-09,1998-07-12,1,
1998_651,Big Trout Lake,1998,Natural,160.356660561,-86.8087231245143,52.5422299004802,1998-06-30,1998-08-12,1,
1998_660,Big Trout Lake,1998,Natural,1250.76220522,-87.3293756972786,52.2690959207602,1998-06-29,1998-08-28,1,
2002_545,Big Trout Lake,2002,Natural,526.908764131,-87.2860649942113,53.3807409055846,2002-07-12,2002-07-16,1,
1989_885,Big Trout Lake,1989,Natural,388.325047434,-89.8175140567642,52.2449089123555,1989-05-16,1989-05-30,1,
1989_888,Big Trout Lake,1989,Natural,5849.08735133,-87.2344172430804,51.4426819826138,1989-07-12,1989-08-12,1,
2002_559,Big Trout Lake,2002,Natural,5468.61053537,-93.7785448940477,53.4584562672447,2002-07-14,2002-07-17,1,
1995_1419,Big Trout Lake,1995,Natural,430.730455865,-90.8822126849031,53.7734867619655,1995-06-14,1995-07-10,1,
2002_563,Big Trout Lake,2002,Natural,6117.3620955,-94.1006618965557,53.404916437796,2002-07-16,2002-07-18,1,
2001_361,Big Trout Lake,2001,Natural,96.2560423682,-87.3239844899824,51.1460531565536,2001-06-09,2001-06-18,1,
1994_20,Big Trout Lake,1994,Natural,2104.32209658,-86.1511942101322,51.3903394027512,1994-06-14,1994-07-11,1,
1994_33,Big Trout Lake,1994,Natural,997.292701161,-88.2446467559114,51.887069606511,1994-06-18,1994-06-27,1,
1989_928,Big Trout Lake,1989,Natural,832.571405773,-88.0334527555737,51.2840801572509,1989-06-20,1989-07-13,1,
2001_365,Big Trout Lake,2001,Natural,110.423392676,-87.4199931097735,52.3002244508882,2001-06-09,2001-06-20,1,
2002_584,Big Trout Lake,2002,Natural,2210.92907692,-93.9427574751203,53.0467519843746,2002-07-14,2002-08-07,1,
1994_55,Big Trout Lake,1994,Natural,249.810541726,-88.5537753067162,52.3160378328981,1994-06-19,1994-06-26,1,
2001_369,Big Trout Lake,2001,Natural,121.269637817,-87.50598503175,52.5309611870911,2001-06-08,2001-06-20,1,
1989_965,Big Trout Lake,1989,Natural,719.688059839,-88.3514412524397,51.101861485158,1989-06-21,1989-07-13,1,
2001_372,Big Trout Lake,2001,Natural,52.8127748904,-88.4440507634863,52.8053427458512,2001-06-09,2001-06-18,1,
2001_373,Big Trout Lake,2001,Natural,76.3207659379,-87.2127670890322,52.846870860525,2001-06-09,2001-06-19,1,
1989_1005,Big Trout Lake,1989,Natural,1000.80544474,-86.3849616915506,52.4971896573712,1989-07-10,1989-09-02,1,
2002_664,Big Trout Lake,2002,Natural,148.209004627,-88.2675731721979,51.1163388197926,2002-07-17,2002-07-26,1,
1994_105,Big Trout Lake,1994,Natural,360.299957578,-87.8223252528948,53.6471792412694,1994-07-12,1994-08-11,1,
1989_1025,Big Trout Lake,1989,Natural,317.941233351,-92.9229237369192,52.4542946084037,1989-07-16,1989-08-02,1,
1990_75,Big Trout Lake,1990,Natural,3325.94216253,-87.9436887083141,53.2017699979173,1990-08-02,1990-08-21,1,
1991_82,Big Trout Lake,1991,Natural,12977.0560683,-88.883472507822,52.6504057509912,1991-06-03,1991-06-09,1,
1991_84,Big Trout Lake,1991,Natural,418.069077401,-86.2584517761697,52.4599094888769,1991-07-07,1991-09-17,1,
2001_382,Big Trout Lake,2001,Natural,79.6358369785,-91.3367786814941,54.2060935564889,2001-07-20,2001-08-13,1,
1998_868,Big Trout Lake,1998,Natural,546.553827275,-89.0290815845723,52.169993033828,1998-07-08,1998-08-04,1,
1989_1047,Big Trout Lake,1989,Natural,3852.30564232,-94.5046598854054,52.8923895910275,1989-07-22,1989-07-23,1,
1993_13,Big Trout Lake,1993,Natural,1500.31726885,-91.7680662131729,52.6387835060497,1993-06-11,1993-07-07,1,
1993_15,Big Trout Lake,1993,Natural,10898.4822764,-91.990732968806,52.6148629775827,1993-06-20,1993-06-22,1,
1993_16,Big Trout Lake,1993,Natural,4225.870356,-91.9250451951232,52.7425127007988,1993-06-11,1993-06-24,1,
1998_873,Big Trout Lake,1998,Natural,113.207790028,-88.8796770422135,52.3715869523031,1998-07-09,1998-08-02,1,
1989_1071,Big Trout Lake,1989,Natural,175.224009203,-89.750844779164,53.9763491095727,1989-05-16,1989-05-31,1,
1989_1072,Big Trout Lake,1989,Natural,368.808447347,-87.039508684498,52.3010346285731,1989-06-18,1989-07-13,1,
1989_1075,Big Trout Lake,1989,Natural,141.206946076,-87.7285817689864,51.6247645043988,1989-07-23,1989-08-23,1,
1998_880,Big Trout Lake,1998,Natural,45.1111725877,-89.2964774915841,53.1123426413853,1998-07-09,1998-08-04,1,
1998_881,Big Trout Lake,1998,Natural,277.778237945,-90.7435562660532,53.1788866464662,1998-07-05,1998-08-04,1,
1998_882,Big Trout Lake,1998,Natural,52.354763558,-89.6433221209355,53.2023886761219,1998-07-08,1998-07-16,1,
1998_883,Big Trout Lake,1998,Natural,59.0570315193,-92.8373161780134,53.4492322441557,1998-07-09,1998-08-30,1,
2002_742,Big Trout Lake,2002,Natural,78.3894781613,-88.9914082552916,53.7525308431201,2002-07-04,2002-08-15,1,
2001_265,Big Trout Lake,2001,Natural,2506.61219465,-87.9212383810471,53.3907018899557,2001-07-20,2001-08-12,1,
2001_284,Big Trout Lake,2001,Natural,838.737787391,-92.2668652887064,52.9407293782301,2001-07-20,2001-08-13,1,
2001_288,Big Trout Lake,2001,Natural,64.694326515,-89.5680501822232,52.6437433520564,2001-06-09,2001-07-03,1,
1998_890,Big Trout Lake,1998,Natural,202.466651829,-91.7726797600436,53.9102843994431,1998-07-08,1998-08-04,1,
1992_41,Big Trout Lake,1992,Natural,3714.49622398,-87.7029752403654,52.530102272635,1992-06-15,1992-06-16,1,
1992_43,Big Trout Lake,1992,Natural,6879.03148294,-89.2135730213404,52.6462123288126,1992-06-12,1992-06-16,1,
1989_1124,Big Trout Lake,1989,Natural,758.304520135,-89.8375323307559,51.9384786051978,1989-05-16,1989-05-30,1,
1995_1180,Big Trout Lake,1995,Natural,322.281867908,-88.0205065370136,51.0970753941926,1995-06-19,1995-07-08,1,
2001_362,Big Trout Lake,2001,Natural,49.8473840672,-86.8752956046083,51.210597474122,2001-06-09,2001-06-27,1,
2001_363,Big Trout Lake,2001,Natural,103.164326452,-87.8183236556888,51.5606126474086,2001-06-09,2001-06-18,1,
1989_1149,Big Trout Lake,1989,Natural,1071.44905435,-93.5160908239688,52.7989169906114,1989-07-19,1989-07-22,1,
1989_1365,Big Trout Lake,1989,Natural,604.880435759,-87.8899893068273,52.1826242811919,1989-06-20,1989-07-13,1,
2001_366,Big Trout Lake,2001,Natural,27.5717929979,-91.9756209505278,52.6063960035177,2001-07-19,2001-08-13,1,
1991_56,Big Trout Lake,1991,Natural,120.399320581,-88.3517283714437,51.8889782496741,1991-08-05,1991-09-17,1,
1996_532,Big Trout Lake,1996,Natural,666.100801397,-89.3627942249311,51.9987390404613,1996-06-12,1996-06-24,1,
2001_371,Big Trout Lake,2001,Natural,108.443087121,-92.6932298658734,53.6811858606188,2001-07-17,2001-08-16,1,
1994_73,Big Trout Lake,1994,Natural,5596.23078971,-93.1913649714915,52.8929137462171,1994-06-06,1994-07-10,1,
1989_1186,Big Trout Lake,1989,Natural,322.404838325,-90.9170937761,53.5101521732431,1989-08-12,1989-09-02,1,
2001_374,Big Trout Lake,2001,Natural,57.5926594672,-92.9238297021342,53.270640529258,2001-07-20,2001-08-16,1,
2001_376,Big Trout Lake,2001,Natural,105.042848743,-91.0953417812315,53.6913720207798,2001-07-20,2001-08-01,1,
1991_70,Big Trout Lake,1991,Natural,895.210671355,-86.5017817619946,52.0676931113505,1991-07-03,1991-08-19,1,
1991_73,Big Trout Lake,1991,Natural,1747.26353097,-87.3057836332008,52.2332670514337,1991-08-05,1991-10-04,1,
1989_1233,Big Trout Lake,1989,Natural,2745.40292203,-88.1381308568789,53.266269910301,1989-07-19,1989-07-21,1,
1998_561,Big Trout Lake,1998,Undetermined,664.168167587,-92.39143049913,54.3466342235037,1998-06-30,1998-07-07,1,
1998_566,Big Trout Lake,1998,Undetermined,1228.75122648,-90.6799651288066,54.2155375126058,1998-07-09,1998-07-18,1,
1998_578,Big Trout Lake,1998,Undetermined,2112.76521775,-90.225450594345,54.0830491167322,1998-07-07,1998-07-10,1,
1991_98,Big Trout Lake,1991,Natural,15928.4774266,-89.572925736371,53.0834932204029,1991-06-03,1991-08-10,1,
1991_102,Big Trout Lake,1991,Natural,23126.1607243,-90.5931278923311,53.0418871416864,1991-06-04,1991-08-14,1,
2000_335,Big Trout Lake,2000,Natural,729.81884358,-86.04472191253,53.2446829586979,2000-07-26,2000-08-11,1,
2000_367,Big Trout Lake,2000,Natural,94.7970370181,-89.2544340326004,52.4852435205692,2000-05-29,2000-06-15,1,
1989_1274,Big Trout Lake,1989,Natural,124.901135292,-93.157182499756,53.7597916861594,1989-07-16,1989-08-09,1,
1991_109,Big Trout Lake,1991,Natural,24960.6251534,-92.5916542637455,53.3732521164619,1991-06-03,1991-08-19,1,
1989_831,Big Trout Lake,1989,Natural,710.170945114,-87.1242213914016,51.8670085274257,1989-06-18,1989-07-13,1,
1996_459,Big Trout Lake,1996,Natural,1952.09285181,-93.226110334438,53.071618534921,1996-06-13,1996-06-14,1,
2000_539,Big Trout Lake,2000,Natural,10.0045099325,-90.1875278243106,52.8286931508431,2000-07-31,2000-08-18,1,
2000_540,Big Trout Lake,2000,Natural,39.2158672526,-88.5984474806295,52.8948575606188,2000-07-30,2000-08-27,1,
2000_542,Big Trout Lake,2000,Natural,72.808444007,-91.5370989642838,53.5523865088092,2000-07-30,2000-08-18,1,
2000_543,Big Trout Lake,2000,Natural,35.9958147102,-87.5850165599755,53.4243079362958,2000-07-31,2000-08-27,1,
1989_1305,Big Trout Lake,1989,Natural,9664.6145664,-93.5364319820013,53.6877818417717,1989-07-20,1989-08-15,1,
1990_22,Big Trout Lake,1990,Natural,2220.09951001,-89.9210672719575,52.2527240221903,1990-08-22,1990-08-24,1,
1999_389,Big Trout Lake,1999,Natural,1193.19381801,-88.2389349148773,53.751310255285,1999-06-17,1999-06-19,1,
1999_390,Big Trout Lake,1999,Natural,1020.18019523,-87.8347196142154,53.7055948192846,1999-06-13,1999-07-05,1,
1999_391,Big Trout Lake,1999,Natural,10965.9862963,-90.4884411650656,53.7899026534559,1999-06-19,1999-06-22,1,
1989_1325,Big Trout Lake,1989,Natural,1535.6638211,-93.8105145133793,53.4272626682751,1989-07-24,1989-08-18,1,
1999_429,Big Trout Lake,1999,Natural,2964.01543772,-89.2655559172864,52.3766556846017,1999-05-29,1999-06-22,1,
1999_430,Big Trout Lake,1999,Natural,1691.06874993,-87.989435231757,52.3150328567084,1999-05-29,1999-06-18,1,
1990_37,Big Trout Lake,1990,Natural,984.421734796,-92.611374532648,52.6398019303341,1990-07-30,1990-08-24,1,
1989_920,Big Trout Lake,1989,Natural,912.59206105,-90.2954239000055,52.5815201095102,1989-07-23,1989-08-01,1,
1996_519,Big Trout Lake,1996,Natural,684.695856087,-89.9592521200383,52.3386415592473,1996-06-11,1996-06-14,1,
1989_1352,Big Trout Lake,1989,Natural,1386.92780419,-92.8440457994992,52.5744142365208,1989-07-19,1989-07-22,1,
1990_39,Big Trout Lake,1990,Natural,249.572007688,-86.3869295901998,52.3816844768625,1990-07-14,1990-07-15,1,
1994_36,Big Trout Lake,1994,Natural,4887.95253633,-87.0990332175707,51.8056953816448,1994-06-15,1994-06-18,1,
1999_444,Big Trout Lake,1999,Natural,1791.13990081,-88.9687861175772,51.9290654952074,1999-05-05,1999-06-12,1,
1994_45,Big Trout Lake,1994,Natural,16277.7217705,-87.8671312849664,51.9662798836529,1994-06-08,1994-06-27,1,
1990_48,Big Trout Lake,1990,Natural,2978.33250697,-88.1272985406742,52.5729619825904,1990-07-28,1990-08-23,1,
1989_1166,Big Trout Lake,1989,Natural,3890.42605605,-88.2154030821901,51.1890786728963,1989-06-18,1989-07-21,1,
1989_1169,Big Trout Lake,1989,Natural,2503.58315799,-90.7551342182822,53.0448574540107,1989-07-17,1989-07-18,1,
1995_967,Big Trout Lake,1995,Natural,332.551437208,-89.9213273797762,53.5277724954932,1995-06-15,1995-06-26,1,
1989_1465,Big Trout Lake,1989,Undetermined,4386.34738087,-92.102848806852,54.3857570179272,1989-07-23,1989-08-18,1,
1990_72,Big Trout Lake,1990,Natural,1298.22462281,-87.8106999521017,53.1243882993791,1990-07-24,1990-08-23,1,
1996_558,Big Trout Lake,1996,Natural,1298.83744029,-86.9910934797698,51.3792045624561,1996-06-13,1996-06-19,1,
1996_561,Big Trout Lake,1996,Natural,4359.76718776,-88.6953114157232,51.4040361218966,1996-06-13,1996-06-19,1,
1986_58,Big Trout Lake,1986,Natural,939.342368673,-89.1343310586671,53.1704543034277,1986-06-22,1986-08-21,1,
1996_411,Big Trout Lake,1996,Natural,833.582729705,-89.9793867146431,53.786529467279,1996-06-14,1996-08-26,1,
1996_414,Big Trout Lake,1996,Natural,2173.70890006,-93.067063727553,53.8339913564452,1996-06-13,1996-06-19,1,
1989_1242,Big Trout Lake,1989,Natural,9700.5983212,-88.3676330277653,53.3168204638611,1989-07-21,1989-08-17,1,
1998_581,Big Trout Lake,1998,Undetermined,1505.89567897,-91.0087670438338,54.0658098756569,1998-07-07,1998-07-09,1,
1990_99,Big Trout Lake,1990,Natural,1001.65997341,-87.1639340444022,53.8791346012846,1990-08-15,1990-09-26,1,
1990_100,Big Trout Lake,1990,Natural,585.035583298,-87.9565074688035,53.973881320532,1990-07-17,1990-09-26,1,
1995_1415,Big Trout Lake,1995,Natural,163.376168954,-91.6642520151826,53.655561885273,1995-06-18,1995-06-26,1,
1998_595,Big Trout Lake,1998,Natural,210.088905793,-89.1129932154309,53.7930412387446,1998-07-05,1998-08-04,1,
1995_1400,Big Trout Lake,1995,Natural,2287.69248938,-85.0491220459777,50.0487683698677,1995-08-20,1995-11-02,1,
1989_1069,Big Trout Lake,1989,Natural,6432.39561455,-92.1863765535057,53.2851140007769,1989-07-03,1989-08-01,1,
1989_841,Big Trout Lake,1989,Natural,333.864094714,-92.3631374675367,52.4670223994331,1989-07-16,1989-09-01,1,
1998_612,Big Trout Lake,1998,Natural,789.049593521,-91.3390132993,53.6665135932059,1998-07-07,1998-07-10,1,
1989_1291,Big Trout Lake,1989,Natural,314.847949866,-91.4168320417022,53.5766638588494,1989-07-29,1989-09-21,1,
1995_1407,Big Trout Lake,1995,Natural,1068.39472298,-91.2815216596983,52.4642284064245,1995-06-14,1995-07-04,1,
1989_864,Big Trout Lake,1989,Natural,443.93257168,-88.7764669904414,52.6745975589944,1989-07-21,1989-08-23,1,
1989_1084,Big Trout Lake,1989,Natural,5751.75527999,-92.1136382898714,54.2304192277658,1989-07-22,1989-08-16,1,
1995_1410,Big Trout Lake,1995,Natural,582.159354484,-90.5147208596081,52.767388482787,1995-06-13,1995-07-07,1,
1995_1412,Big Trout Lake,1995,Natural,1054.29829089,-90.014689616207,52.8383204698325,1995-06-15,1995-07-04,1,
1995_1414,Big Trout Lake,1995,Natural,400.834753221,-92.26974934891,53.1435440394047,1995-06-20,1995-07-10,1,
1989_1041,Big Trout Lake,1989,Natural,1312.6868439,-87.1860156212889,52.1057229694737,1989-06-18,1989-07-13,1,
1995_1416,Big Trout Lake,1995,Natural,526.133498004,-91.7577960170569,53.7211929344514,1995-06-18,1995-07-10,1,
1995_1417,Big Trout Lake,1995,Natural,149.360454701,-90.3763666445887,53.7559281360188,1995-06-22,1995-07-10,1,
1989_894,Big Trout Lake,1989,Natural,1472.02266948,-90.9512405692895,52.9936297908193,1989-07-24,1989-08-01,1,
1998_892,Big Trout Lake,1998,Natural,66.2476026707,-88.9889188964789,53.6680951843124,1998-07-05,1998-08-02,1,
1989_1123,Big Trout Lake,1989,Natural,747.12943485,-87.0846877521857,51.8996899288369,1989-06-18,1989-07-13,1,
1998_894,Big Trout Lake,1998,Natural,78.6944432787,-88.6977872199552,53.7747825938314,1998-07-09,1998-08-02,1,
1989_1146,Big Trout Lake,1989,Natural,1187.22546589,-88.9627350529004,53.2521445042998,1989-07-27,1989-09-02,1,
1989_1147,Big Trout Lake,1989,Natural,934.898397517,-86.6566279431329,52.1099189962536,1989-06-18,1989-07-13,1,
1989_1357,Big Trout Lake,1989,Natural,613.801103222,-88.8885330065123,52.9566142198301,1989-07-22,1989-08-23,1,
1989_1155,Big Trout Lake,1989,Natural,1614.44968905,-87.3005798943418,51.84096154945,1989-06-20,1989-07-13,1,
1991_44,Big Trout Lake,1991,Natural,694.433149174,-86.9003878893422,51.3135619345646,1991-08-13,1991-08-20,1,
1989_1039,Big Trout Lake,1989,Natural,1860.61892315,-88.262654009085,51.4261462385938,1989-06-18,1989-07-21,1,
1998_885,Big Trout Lake,1998,Natural,522.313390682,-93.735152744199,53.6037481983992,1998-07-07,1998-08-04,1,
1986_43,Big Trout Lake,1986,Natural,423.557373127,-88.9102193272185,52.597617734742,1986-06-18,1986-08-18,1,
1998_871,Big Trout Lake,1998,Natural,3.03345512788,-92.069050668552,53.6835809324801,1998-07-04,1998-08-04,1,
1989_1190,Big Trout Lake,1989,Natural,2468.32986568,-88.0452394481129,51.3926783993379,1989-06-18,1989-07-13,1,
1994_87,Big Trout Lake,1994,Natural,102.58687213,-91.2833541229652,53.2870591078346,1994-06-13,1994-07-15,1,
1998_858,Big Trout Lake,1998,Natural,17.624455945,-89.3308256330212,52.5735368624302,1998-07-11,1998-08-24,1,
1989_1016,Big Trout Lake,1989,Natural,18866.024036,-93.5657578327956,53.4727778110164,1989-07-13,1989-08-18,1,
1991_67,Big Trout Lake,1991,Natural,1193.39763362,-88.7184502152358,52.1540802671656,1991-08-13,1991-08-20,1,
1986_57,Big Trout Lake,1986,Natural,1554.50132572,-88.9919724866199,53.1059534868182,1986-06-22,1986-08-09,1,
1990_79,Big Trout Lake,1990,Natural,213.87390237,-93.6653028378959,53.5276972734281,1990-07-08,1990-08-19,1,
1996_568,Big Trout Lake,1996,Natural,8899.07521662,-88.0821005521376,51.0978509773038,1996-06-13,1996-06-19,1,
1989_1243,Big Trout Lake,1989,Natural,7184.36527323,-91.100286247232,53.8411682356249,1989-07-21,1989-07-22,1,
1998_884,Big Trout Lake,1998,Natural,54.7668080651,-90.9944286271191,53.4442274517463,1998-07-08,1998-08-04,1,
1989_1249,Big Trout Lake,1989,Natural,224.567071655,-92.2191094855363,52.4214457482216,1989-07-16,1989-09-01,1,
1998_888,Big Trout Lake,1998,Natural,55.276414254,-88.5700940600793,53.5115110876238,1998-07-05,1998-07-25,1,
1998_889,Big Trout Lake,1998,Natural,185.317616956,-88.4189153943105,53.7195221613346,1998-07-05,1998-08-02,1,
1998_872,Big Trout Lake,1998,Natural,336.921382474,-88.5152219005478,52.3165620193049,1998-07-09,1998-08-02,1,
1989_806,Big Trout Lake,1989,Natural,158.139269901,-86.8367039665318,53.0012842701073,1989-07-26,1989-09-02,1,
1995_1164,Big Trout Lake,1995,Natural,96246.0152969,-86.6609924129744,51.0480592010579,1995-06-18,1995-08-29,1,
1996_513,Big Trout Lake,1996,Natural,1748.94052691,-90.1388819853502,52.4186264586916,1996-06-11,1996-06-14,1,
1995_1405,Big Trout Lake,1995,Natural,1397.93429885,-87.0260599379262,52.0734123596574,1995-06-16,1995-07-26,1,
1989_1078,Big Trout Lake,1989,Natural,338.853629863,-93.3220664212467,53.5958547547457,1989-07-29,1989-09-04,1,
1989_1081,Big Trout Lake,1989,Natural,610.579503462,-89.8149681528851,52.4745496052226,1989-05-16,1989-05-30,1,
1989_1305,Big Trout Lake,1989,Natural,51.5320262907,-93.6651659972048,53.7303785867516,1989-07-20,1989-08-15,1,
1989_1088,Big Trout Lake,1989,Natural,1090.50332488,-90.6613516185273,53.0466096488236,1989-07-19,1989-09-01,1,
1996_528,Big Trout Lake,1996,Natural,1378.68626319,-90.1186868569396,52.2045601309993,1996-06-08,1996-07-09,1,
1996_490,Big Trout Lake,1996,Natural,389.622282098,-90.9867531543831,52.7580138383916,1996-06-08,1996-07-09,1,
1989_1255,Big Trout Lake,1989,Natural,1165.05850291,-90.4930766137277,52.4393612892638,1989-07-16,1989-09-01,1,
1996_494,Big Trout Lake,1996,Natural,336.973442651,-88.3237000413946,52.5993215948821,1996-06-12,1996-07-07,1,
