GID,water_year,avg_cmi_anomaly
1989_1016,1983,9.852756173007624
1989_1016,1984,18.983653402627727
1989_1016,1985,36.06106726567306
1989_1016,1986,20.032025235729474
1989_1016,1987,18.414890969280087
1989_1016,1988,9.245886368005982
1989_1016,1989,2.594466268255863
1989_1016,1990,30.63918552112429
1989_1024,1983,4.506657210224974
1989_1024,1984,17.009092634201483
1989_1024,1985,37.315473781498405
1989_1024,1986,16.74789565245735
1989_1024,1987,8.056612047869336
1989_1024,1988,12.665402210508192
1989_1024,1989,1.1896054010600443
1989_1024,1990,25.89134851516793
1989_1025,1983,10.056212690079422
1989_1025,1984,20.403769183107155
1989_1025,1985,33.67760738756811
1989_1025,1986,26.788637517251868
1989_1025,1987,18.515111176338543
1989_1025,1988,11.211696924816762
1989_1025,1989,8.985652170633978
1989_1025,1990,35.165597237311786
1989_1028,1983,9.39439822175388
1989_1028,1984,15.573931728434934
1989_1028,1985,37.056471475736956
1989_1028,1986,17.51222208048599
1989_1028,1987,9.64452622832546
1989_1028,1988,7.761674463534459
1989_1028,1989,1.857421991874764
1989_1028,1990,26.71669859249889
1989_1033,1983,11.969507949916272
1989_1033,1984,15.15648392739887
1989_1033,1985,39.334407157284154
1989_1033,1986,18.77867825638752
1989_1033,1987,15.546017195414661
1989_1033,1988,8.388511644640177
1989_1033,1989,3.219211974881333
1989_1033,1990,30.282272596618736
1989_1037,1983,9.949817215814136
1989_1037,1984,17.864020165659383
1989_1037,1985,28.485934217507527
1989_1037,1986,29.347306224758743
1989_1037,1987,18.835543663692384
1989_1037,1988,10.184698151486167
1989_1037,1989,5.97373882812227
1989_1037,1990,26.018203517927216
1989_1039,1983,1.5868318854242571
1989_1039,1984,19.420473021624808
1989_1039,1985,28.686791099002708
1989_1039,1986,21.205460803387478
1989_1039,1987,2.702103283566271
1989_1039,1988,8.688141145904744
1989_1039,1989,23.186649409590295
1989_1039,1990,9.87031823194006
1989_1041,1983,-8.610693313556249
1989_1041,1984,9.213301490029217
1989_1041,1985,30.035114099517386
1989_1041,1986,12.439996575341617
1989_1041,1987,0.7912018577376353
1989_1041,1988,10.609289504304968
1989_1041,1989,2.4738589473561463
1989_1041,1990,11.204948226923282
1989_1047,1983,5.989864843788143
1989_1047,1984,17.090970866613212
1989_1047,1985,26.590279080111674
1989_1047,1986,24.936238685382126
1989_1047,1987,15.723383390377808
1989_1047,1988,13.564283794021353
1989_1047,1989,5.069928884260558
1989_1047,1990,36.26980246888525
1989_1050,1983,-5.557136308375272
1989_1050,1984,12.358148810832379
1989_1050,1985,37.687135919380246
1989_1050,1986,13.529136093173399
1989_1050,1987,6.487472702434073
1989_1050,1988,20.622180960934195
1989_1050,1989,1.7769737774877197
1989_1050,1990,20.25952319389326
1989_1054,1983,11.053468115216466
1989_1054,1984,17.0321734219113
1989_1054,1985,38.2519445696014
1989_1054,1986,18.907963166973897
1989_1054,1987,17.374788734182978
1989_1054,1988,10.00706703105685
1989_1054,1989,3.5110632064356135
1989_1054,1990,30.039631850948357
1989_1069,1983,14.545835731510289
1989_1069,1984,14.5185198484497
1989_1069,1985,34.880503437099385
1989_1069,1986,17.299254057444564
1989_1069,1987,11.276290553953583
1989_1069,1988,3.9545212287110614
1989_1069,1989,1.9707587893185714
1989_1069,1990,27.76464959250041
1989_1071,1983,2.292008788997991
1989_1071,1984,18.060974711134328
1989_1071,1985,36.878458740348734
1989_1071,1986,12.444786986631689
1989_1071,1987,8.946457119327555
1989_1071,1988,18.43679492524665
1989_1071,1989,-0.2508022199778588
1989_1071,1990,29.73283632482637
1989_1072,1983,-7.553626781769637
1989_1072,1984,10.072635382874946
1989_1072,1985,32.39212728709207
1989_1072,1986,14.16224574726348
1989_1072,1987,1.2934166045351716
1989_1072,1988,11.743243407691521
1989_1072,1989,2.7385303064990083
1989_1072,1990,13.190858814969308
1989_1075,1983,NA
1989_1075,1984,NA
1989_1075,1985,NA
1989_1075,1986,NA
1989_1075,1987,NA
1989_1075,1988,NA
1989_1075,1989,NA
1989_1075,1990,NA
1989_1078,1983,10.462145368653685
1989_1078,1984,16.891280673195702
1989_1078,1985,38.775287213588726
1989_1078,1986,18.99186547874612
1989_1078,1987,17.4810522233812
1989_1078,1988,9.67243773523763
1989_1078,1989,3.053854523602332
1989_1078,1990,30.285358440675438
1989_1081,1983,-2.519131348663383
1989_1081,1984,6.9889551466524305
1989_1081,1985,34.70544436960479
1989_1081,1986,18.012362574021196
1989_1081,1987,6.8524343505019605
1989_1081,1988,11.393014859711638
1989_1081,1989,-1.6156911864716044
1989_1081,1990,16.30089464881347
1989_1084,1983,17.118198430036387
1989_1084,1984,15.493270378736682
1989_1084,1985,40.475003826081014
1989_1084,1986,16.847653174230768
1989_1084,1987,15.680044085417283
1989_1084,1988,13.164362083173257
1989_1084,1989,2.5501132413619647
1989_1084,1990,28.523401119529343
1989_1088,1983,4.055921164440629
1989_1088,1984,12.797294937735773
1989_1088,1985,39.64185555304383
1989_1088,1986,18.33163208421022
1989_1088,1987,8.782366027066331
1989_1088,1988,8.725909265504104
1989_1088,1989,1.9367999326875938
1989_1088,1990,21.076887017338937
1989_1100,1983,6.164226906232275
1989_1100,1984,18.378813389015985
1989_1100,1985,33.982086692555356
1989_1100,1986,10.975232681089865
1989_1100,1987,9.480966237161606
1989_1100,1988,15.248201129369141
1989_1100,1989,-2.0958792863970905
1989_1100,1990,28.973677753673492
1989_1106,1983,-10.050462464867302
1989_1106,1984,8.927353533796396
1989_1106,1985,36.27764185380454
1989_1106,1986,15.517797822291596
1989_1106,1987,2.200653466674908
1989_1106,1988,12.501706414318818
1989_1106,1989,-4.389446788047664
1989_1106,1990,11.477042572352323
1989_1107,1983,6.654683834874016
1989_1107,1984,19.269481502406236
1989_1107,1985,31.824523444982706
1989_1107,1986,21.294768634741697
1989_1107,1987,15.503962245300537
1989_1107,1988,11.35375958548983
1989_1107,1989,2.066025993673176
1989_1107,1990,34.41398731056592
1989_1108,1983,-2.9665665555262746
